domain,date,text,paper_id,sentence_id
sputniknews.com,2018-07-04 23:49:07,"In August 2017, Trump had a meeting in the Oval Office to discuss new sanctions against Venezuela and toward the end of the discussion the US president shocked his aides by asking why the US cannot simply invade the country.",128835,16735
sputniknews.com,2018-07-04 23:49:07,Trump proposed a military intervention on the pretext that Venezuela's political and economic crises presented a threat to the region.,128835,16736
sputniknews.com,2018-07-04 23:49:07,The aim of the invasion would have been the forced removal of Venezuelan President Nicholas Maduro.,128835,16737
sputniknews.com,2018-07-04 23:49:07,"According to an Associated Press report, both National Security Adviser HR McMaster and then-US-Secretary-of-State Rex Tillerson were stunned by the suggestion.",128835,16738
sputniknews.com,2018-07-04 23:49:07,"After the initial shock, the two aides went out of their way to explain to POTUS that this would be a very bad idea.",128835,16739
sputniknews.com,2018-07-04 23:49:07,They argued that a military intervention would alienate other Latin American nations who have long worked together to punish and ostracize Maduro.,128835,16740
sputniknews.com,2018-07-04 23:49:07,"The aides did not convince Trump at the time, according to the report, as 45 pointed out that US invasions of Panama and Grenada during the 1980s were what the president considered to be big successes.",128835,16741
sputniknews.com,2018-07-04 23:49:07,"The next day, Trump publicly announced — without first consulting his cabinet — that a military option for Venezuela was on the table.",128835,16742
sputniknews.com,2018-07-04 23:49:07,"""We're all over the world and we have troops all over the world in places that are very very far away, Venezuela is not very far away and the people are suffering and dying.",128835,16743
sputniknews.com,2018-07-04 23:49:07,"We have many options for Venezuela including a possible military option if necessary,"" he said, speaking from his New Jersey golf course at Bedminster.",128835,16744
sputniknews.com,2018-07-04 23:49:07,"Caracas reacted by calling Trump's idea ""supreme extremism"" and ""an act of craziness.""",128835,16745
sputniknews.com,2018-07-04 23:49:07,"© REUTERS / Andres Martinez Casares EXCLUSIVE: Why Everything the Western Media Tells You About Venezuela is Lies
Later, Trump discussed the idea with Colombian President Juan Manuel Santos in private.",128835,16746
sputniknews.com,2018-07-04 23:49:07,"And later in September, Trump openly proposed the idea of invasion to a meeting of several Latin American leaders — Santos included — after a UN General Assembly summit.",128835,16747
sputniknews.com,2018-07-04 23:49:07,"""My staff told me not to say this,"" Trump remarked, before asking the South American leaders if they are sure that military operation was unnecessary.",128835,16748
sputniknews.com,2018-07-04 23:49:07,Everyone at the table affirmed that they were sure that the United States should not invade Venezuela.,128835,16749
sputniknews.com,2018-07-04 23:49:07,"The NSA's McMaster convinced Trump to let go of the idea, and 45's interest in it has now reportedly subsided.",128835,16750
sputniknews.com,2018-07-04 23:49:07,Both McMaster and Tillerson later left the president's cabinet.,128835,16751
sputniknews.com,2018-07-04 23:49:07,"Between 1898 and 1994 the US has militarily intervened in Latin America at least 41 times, including direct interventions in Cuba, Guatemala and Panama, as well as providing indirect support for dictators in Chile and El Salvador, ThinkProgress notes.",128835,16752
sputniknews.com,2018-07-04 23:49:07,"Unlike Panama and Grenada, if Trump had been allowed to attack Venezuela, he would have been faced with a country with a population roughly equal to that of Iraq; the former two countries combined comprise only 13 percent of Venezuela's total number.",128835,16753
www.channelnewsasia.com,2018-07-04 23:49:00,"SINGAPORE: The Moments of Life initiative, which bundles services and information for citizens when they need it, represents a ""fundamental shift"" in the public service's mindset, Minister-in-charge of the Public Service Chan Chun Sing said on Wednesday (Jul 4).",204815,16754
www.channelnewsasia.com,2018-07-04 23:49:00,"The initiative, which was first announced last year as one of five Smart Nation strategic national projects, was one of the examples cited by Mr Chan on how the public service has continuously sought to improve its services to citizens.",204815,16755
www.channelnewsasia.com,2018-07-04 23:49:00,"Advertisement
""All these projects show a gradual but definite shift in the public service - that today, increasingly so, as we organise ourselves, our mindset is not how we serve our organisational needs, but how we serve the people,"" Mr Chan said during the Public Sector Transformation Awards ceremony.",204815,16756
www.channelnewsasia.com,2018-07-04 23:49:00,Minister-in-charge of the Public Service Chan Chun Sing gives the opening address at the Public Sector Transformation Awards ceremony.,204815,16757
www.channelnewsasia.com,2018-07-04 23:49:00,"(Photo: Facebook/Chan Chun Sing)
""The people are at the centre of all that we do.",204815,16758
www.channelnewsasia.com,2018-07-04 23:49:00,"This is the mindset that encourages me a lot when I see the public service in action because it tells us that we have the correct people with the correct values.”
ADOPTING NEW SKILL SETS
Advertisement
Advertisement
Addressing a crowd of about 900 attendees, including public service officers, Mr Chan highlighted the importance of continuously adopting new skill sets.",204815,16759
www.channelnewsasia.com,2018-07-04 23:49:00,"These include building digital capabilities, designing policies and services from the people’s perspective, and coming up with whole-of-Government solutions.",204815,16760
www.channelnewsasia.com,2018-07-04 23:49:00,Mr Chan said new programmes to help upgrade the digital literacy of public servants will be rolled out over time.,204815,16761
www.channelnewsasia.com,2018-07-04 23:49:00,"""Increasingly, the types of problems we face will be inter-disciplinary and inter-agency,"" said Mr Chan, who cited the example of the Housing and Development Board (HDB).",204815,16762
www.channelnewsasia.com,2018-07-04 23:49:00,"""Today, when HDB designs towns, it is not just designing flats and precincts for housing needs.",204815,16763
www.channelnewsasia.com,2018-07-04 23:49:00,HDB also looks at it from a social perspective – how do we design our towns to enable and enhance interaction and mixing?,204815,16764
www.channelnewsasia.com,2018-07-04 23:49:00,"How do we design our estates such that today’s need for privacy do not lead to social isolation when people grow old?”
Minister-in-charge of the Public Service Chan Chun Sing at the Public Sector Transformation Awards ceremony.",204815,16765
www.channelnewsasia.com,2018-07-04 23:49:00,"(Photo: Facebook/Chan Chun Sing)
Mr Chan also emphasised the importance of collaboration both within and across agencies, as well as with society: ""Collaboration starts from the basic premise that we have the humility to admit and accept that we can’t do it alone, and we do not always have the best ideas within our agencies.”
""It may sound daunting that we have all these new things to do, but we do not need to be afraid,"" said Mr Chan.",204815,16766
www.channelnewsasia.com,2018-07-04 23:49:00,"""If we can do these things progressively, module by module, and expose our officers to these new skills, I’m quite confident that we will continue to remain at the forefront.”
""We have reached a high level and are respected throughout the world for many of the things we do, but we are never satisfied just because of where we are.",204815,16767
www.channelnewsasia.com,2018-07-04 23:49:00,"We know that many other cities are trying to copy what we do, and perhaps even overtake us.",204815,16768
www.channelnewsasia.com,2018-07-04 23:49:00,"And this is why we can never be complacent about being the best.”
Mr George Lim redesigned the trolley to include an extra wheel and foot pedal - serving as a lever - to help transport tables and chairs with less strain, with his team “very happy” using it.",204815,16769
www.channelnewsasia.com,2018-07-04 23:49:00,"(Photo: Wendy Wong)
During the ceremony, 400 awards were given out to individuals and teams in recognition of their excellent service and innovation.",204815,16770
www.channelnewsasia.com,2018-07-04 23:49:00,"One of them was Mr George Lim, operations manager at CHIJ Kellock, who was honoured for his innovations at his workplace.",204815,16771
www.channelnewsasia.com,2018-07-04 23:49:00,"The 56-year-old had redesigned a trolley used to move tables and chairs to include an extra wheel and foot pedal, for the benefit of his team of operations support officers - many of whom are aged between 60 and 80.",204815,16772
www.channelnewsasia.com,2018-07-04 23:49:00,"""We saw a lot of staff moving tables and chairs using a simple trolley.",204815,16773
www.channelnewsasia.com,2018-07-04 23:49:00,"And they have to literally manhandle the trolley itself – lifting it by muscle and pushing it from point A to B,"" said Mr Lim.",204815,16774
www.channelnewsasia.com,2018-07-04 23:49:00,"""Each time they carry heavy tables and chairs – I’m talking about 40 to 50kg of weight.",204815,16775
www.channelnewsasia.com,2018-07-04 23:49:00,And every time they carry about 400-500 tables and chairs.,204815,16776
www.channelnewsasia.com,2018-07-04 23:49:00,"""At the end of an hour, they will be so tired (with) muscle back pain.",204815,16777
www.channelnewsasia.com,2018-07-04 23:49:00,"This cannot carry on, so we had to think of something that can make it easy for them to transport all these equipment from point to point without injuring themselves,"" he said.",204815,16778
www.channelnewsasia.com,2018-07-04 23:49:00,"For his innovation, Mr Lim was awarded with a distinguished star service award, which recognises public officers with high standards of service excellence.",204815,16779
indianexpress.com,2018-07-04 23:48:51,MCA had overall received a very lukewarm response for the coach’s job.,229074,16780
indianexpress.com,2018-07-04 23:48:51,(Express File Photo) MCA had overall received a very lukewarm response for the coach’s job.,229074,16781
indianexpress.com,2018-07-04 23:48:51,"(Express File Photo)
FORMER INDIA wicket-keeper Ajay Ratra has thrown his hat in the ring for the Mumbai Ranji team coach’s job.",229074,16782
indianexpress.com,2018-07-04 23:48:51,"The Mumbai Cricket Association (MCA) had invited applications from candidates for Mumbai’s senior and under-19 teams, the deadline for which ended on Tuesday.",229074,16783
indianexpress.com,2018-07-04 23:48:51,"Ratra is one of three former first-class cricketers, off-spinner Ramesh Powar and Mumbai wicket-keeper Vinayak Samant, to have applied for the senior team coach’s role.",229074,16784
indianexpress.com,2018-07-04 23:48:51,"Former players including Maharashtra’d Nandan Phadnis, Vidarbha off-spinner Pritam Gandhe and former Mumbai under-19 coach Vinod Raghvan are learnt to have applied for both jobs.",229074,16785
indianexpress.com,2018-07-04 23:48:51,Ratra was coach of the Punjab Ranji Trophy team till last year.,229074,16786
indianexpress.com,2018-07-04 23:48:51,“I’m still to get clarity from Punjab whether they want me to continue or not.,229074,16787
indianexpress.com,2018-07-04 23:48:51,I checked with the association but they said there is some case date which is scheduled in the coming days.,229074,16788
indianexpress.com,2018-07-04 23:48:51,"When Mumbai’s invitation came out, I straight away applied for it.",229074,16789
indianexpress.com,2018-07-04 23:48:51,It’s a big team and I felt I could contribute more.,229074,16790
indianexpress.com,2018-07-04 23:48:51,"I can share my experience and get the best from the players there,” 36-year-old Ratra told The Indian Express.",229074,16791
indianexpress.com,2018-07-04 23:48:51,"MCA had overall received a very lukewarm response for the coach’s job to replace Sameer Dighe, who stepped down after only one year in office.",229074,16792
indianexpress.com,2018-07-04 23:48:51,"Mumbai had a disappointing domestic season last year, failing to make a mark in any of the competitions.",229074,16793
indianexpress.com,2018-07-04 23:48:51,"Ratra played 6 Tests and 12 ODIs, all in 2002, and remained a mainstay for Haryana behind the wickets for nearly 15 years before calling it quits from first-class cricket following the 2012-13 season.",229074,16794
indianexpress.com,2018-07-04 23:48:51,"Powar, who has played the role of spin consultant in the past, has expressed his desire to coach the Mumbai team, whom he represented with great success for many years, on numerous occasions in the past.",229074,16795
indianexpress.com,2018-07-04 23:48:51,"His long-standing former teammate Samant, meanwhile, has coached the Mumbai under-23 team earlier.",229074,16796
indianexpress.com,2018-07-04 23:48:51,Former off-spinner Gandhe has been a national junior selector while also having been involved in camps organised by the Zonal Cricket Academy.,229074,16797
indianexpress.com,2018-07-04 23:48:51,"Meanwhile,the MCA has received eight applications for the under-19 coach’s role.",229074,16798
indianexpress.com,2018-07-04 23:48:51,"They include Suresh Shetty, Vikrant Gonnade, Usman Malvi, Pradeep Kasliwal, Kiran Powar, Sandeep Dahad, Santosh Saxena and Manoj Joglekar.",229074,16799
indianexpress.com,2018-07-04 23:48:51,"For all the latest Sports News, download Indian Express App
© IE Online Media Services Pvt Ltd",229074,16800
www.firstpost.com,2018-07-04 23:48:25,New Delhi: Celebrated Indian wrestler Sushil Kumar lost his first bout in more than four years while competing at Tbilisi Grand Prix in Georgia even as his compatriot Bajrang Punia progressed to the semi-finals.,195870,16801
www.firstpost.com,2018-07-04 23:48:25,Sushil lost 4-8 to Polish grappler Andrzej Piotr Sokalski in the 74 kg category.,195870,16802
www.firstpost.com,2018-07-04 23:48:25,This was not an ideal result for Sushil in the build-up to the Asian Games.,195870,16803
www.firstpost.com,2018-07-04 23:48:25,The WFI had exempted him from trials held last month.,195870,16804
www.firstpost.com,2018-07-04 23:48:25,"The 35-year-old was handed exemption, given his past result and form as he had won his third CWG gold in Gold Coast.",195870,16805
www.firstpost.com,2018-07-04 23:48:25,"Before Wednesday's defeat, Sushil had lost a bout way back in May 2014 in Sassari (Italy) when he lost to Luca Lampis of France.",195870,16806
www.firstpost.com,2018-07-04 23:48:25,Sushil was re-admitted to the Target Olympic Podium Scheme (TOPS) after a gap of two years last month.,195870,16807
www.firstpost.com,2018-07-04 23:48:25,"In the 65kg freestyle, Bajrang beat Iran's Yones Aliakbar Emamichoghaei 3-1 to enter the semi-finals.",195870,16808
www.firstpost.com,2018-07-04 23:48:25,He earlier defeated Ukraine's Gor Ogannesyan to enter the quarter-finals.,195870,16809
www.firstpost.com,2018-07-04 23:48:25,Deepak Punia outwitted Georgy Rubaev of Moldova in the round of 1/8 but lost 4-6 to local hope Saba Chikhradze in the 86kg quarter-finals.,195870,16810
www.firstpost.com,2018-07-04 23:48:25,"Meanwhile, in the Cadet World Championships at Zagreb, Croatia, Gaurav Baliyan assured himself of a silver medal in the 71kg category after setting up the summit clash with Bagrati Gagnidze of Georgia
Aman (51kg) defeated Adem Burak of Turkey to won bronze medal.",195870,16811
www.firstpost.com,2018-07-04 23:48:25,He had earlier beaten Ibrat Khabibullaev of Uzbekistan 8-6 in the repechage.,195870,16812
www.firstpost.com,2018-07-04 23:48:25,Ravinder (60kg) defeated Albania's Emanuel Cekrezi 10-0 in the repechage to set up a clash with Sabir Jafarov of Azerbaijan for the bronze medal.,195870,16813
www.firstpost.com,2018-07-04 23:48:25,"Among other Indians, Sukhdev (45kg) lost 4-6 to Shakhbos Komilov of Uzbekistan, Vipul Suresh Thorat (48kg) suffered a 0-10 thrashing from Mahdi Mehrdad Veisi of Iran, Vishal Sahani (55kg) went down 4-6 to Norik Harutyunyan of Armenia.",195870,16814
www.pulse.ng,2018-07-04 23:48:00,"news
Mr Adams Oshiomhole, National Chairman of the All Progressives (APC) has reiterated his appeal to aggrieved members of the party to be patient with his leadership, in an apparent response to the emergence on Wednesday of a rebel group, Reformed APC(R-APC)
“My appeal to all those who are aggrieved is to be patient,” Oshiomhole said.",239779,16815
www.pulse.ng,2018-07-04 23:48:00,"However, former Senate leader and the Senator representing Southern Borno, Alhaji Ali Ndume, dismissed the new group, saying that only God and time could determine the direction of the APC in 2019.",239779,16816
www.pulse.ng,2018-07-04 23:48:00,Oshiomhole spoke to newsmen after receiving the report of the party’s just concluded National Convention Appeal Panel Committee’s report on Wednesday in Abuja.,239779,16817
www.pulse.ng,2018-07-04 23:48:00,"The News Agency of Nigeria (NAN) reports that Alhaji Buba Galadima who is the National Chairman of the Reformed APC, announced its formation at a news conference at the Sheraton Hotels in Abuja on Wednesday.",239779,16818
www.pulse.ng,2018-07-04 23:48:00,"“The assurance is that under my leadership, we will make honest mistakes and once our attention is drawn, we will find courage to make up for our mistake.",239779,16819
www.pulse.ng,2018-07-04 23:48:00,"“Some people say how can people eat their words, for me, I will eat my words if it is nutritious enough and if that is what I have to do to have peace in the family,” Oshiomhole said.",239779,16820
www.pulse.ng,2018-07-04 23:48:00,"He expressed appreciation to members of the party for his election and for entrusting with him, the responsibility to pilot the party’s affairs at this time.",239779,16821
www.pulse.ng,2018-07-04 23:48:00,"He acknowledged that he new of the party’s challenges before accepting the task, saying that it was a huge opportunity for him and other newly elected executives of the party to make a difference.",239779,16822
www.pulse.ng,2018-07-04 23:48:00,"This, Oshiomhole said, was not only for the party, but for the country generally.",239779,16823
www.pulse.ng,2018-07-04 23:48:00,"“So, I appeal to people to realise that a blind man can redeem his eyes if he applies the correct medication, but you can’t force it to open over night,” he said.",239779,16824
www.pulse.ng,2018-07-04 23:48:00,"He added that forcing the eyes to open over night, would create more problems and damage the eye the more.",239779,16825
www.pulse.ng,2018-07-04 23:48:00,"The APC national chairman maintained that he would do everything possible to sustain confidence and trust, adding that everybody was important in the party.",239779,16826
www.pulse.ng,2018-07-04 23:48:00,"He also said that everybody in the party matters, adding that he would run an inclusive party.",239779,16827
www.pulse.ng,2018-07-04 23:48:00,"“I pray for wisdom and courage and I believe that we have it and we will deploy it for peace within the APC family,Oshiomhole said.",239779,16828
www.pulse.ng,2018-07-04 23:48:00,"Senator Ali Ndume, in a separate interview dismissed the new group.",239779,16829
www.pulse.ng,2018-07-04 23:48:00,"He said the threat by the R-APC and nPDP to leave the APC would never spell doom for it, but only God and time would tell.",239779,16830
www.pulse.ng,2018-07-04 23:48:00,"The Senator who admitted that politics is all about interest, said there was however, nothing wrong if an aggrieved group voices out its displeasure.",239779,16831
www.pulse.ng,2018-07-04 23:48:00,He added that movement from one political party to another is normal in politics.,239779,16832
www.pulse.ng,2018-07-04 23:48:00,"“What is happening is part of politics, especially now in our political days, all of us are Nigerians and we know what is happening.",239779,16833
www.pulse.ng,2018-07-04 23:48:00,"“So, politics is about interest and if somebody feels that his or her interest will be more protected by voicing out his dissent, it is Ok.
“This party is a party of time, decided by Nigerian masses and it is only God that can decide the time of a political party: God and Nigerians know that APC government is the light at the end of the tunnel,”the Senator said.",239779,16834
www.pulse.ng,2018-07-04 23:48:00,"Malam Bolaji Abudullahi, APC National Publicity Secretary was more laconic in his reaction.",239779,16835
www.pulse.ng,2018-07-04 23:48:00,He said the party leadership would get the full details of what happened.,239779,16836
www.scmp.com,2018-07-04 23:47:48,"The foreign ministers of Japan, the United States and South Korea will meet in Tokyo on Sunday to coordinate their approach to North Korea, Seoul’s Foreign Ministry said Wednesday.",501229,16837
www.scmp.com,2018-07-04 23:47:48,Japan’s Foreign Minister Taro Kono will also meet one-on-one with US Secretary of State Mike Pompeo and with South Korean Foreign Minister Kang Kyung-wha.,501229,16838
www.scmp.com,2018-07-04 23:47:48,The United States and its key allies Japan and South Korea have been seeking closer cooperation to achieve North Korea’s denuclearisation.,501229,16839
www.scmp.com,2018-07-04 23:47:48,"Pompeo will travel to North Korea for talks with its leader Kim Jong-un before visiting Tokyo on Saturday and Sunday, the US government said earlier.",501229,16840
www.scmp.com,2018-07-04 23:47:48,It will be the first trilateral meeting since June 14 when Pompeo briefed Kono and Kang in Seoul on the outcome of the US-North Korean summit on June 12.,501229,16841
www.scmp.com,2018-07-04 23:47:48,"The foreign ministers of Japan, the United States and South Korea will meet in Tokyo on Sunday to coordinate their approach to North Korea, Seoul’s Foreign Ministry said on Wednesday.",501276,16842
www.scmp.com,2018-07-04 23:47:48,Japanese Foreign Minister Taro Kono will also meet one-on-one with US Secretary of State Mike Pompeo and South Korean Foreign Minister Kang Kyung-wha.,501276,16843
www.scmp.com,2018-07-04 23:47:48,The United States and its key allies Japan and South Korea have been seeking closer cooperation to achieve North Korea’s denuclearisation.,501276,16844
www.scmp.com,2018-07-04 23:47:48,"Pompeo will travel to North Korea for talks with its leader, Kim Jong-un, before visiting Tokyo on Saturday and Sunday, the US government said earlier.",501276,16845
www.scmp.com,2018-07-04 23:47:48,"It will be the first trilateral meeting since June 14, when Pompeo briefed Kono and Kang in Seoul on the outcome of the US-North Korean summit on June 12.",501276,16846
www.taiwannews.com.tw,2018-07-04 23:47:00,"COLUMBUS, Ohio (AP) — As Ohio seeks to recover over $60 million from a giant online charter school that closed, the attorney general says the school founder and his two businesses should be on the hook for that public funding.",1407,16847
www.taiwannews.com.tw,2018-07-04 23:47:00,Founder Bill Lager's for-profit companies were paid to provide management and software services for the Electronic Classroom of Tomorrow.,1407,16848
www.taiwannews.com.tw,2018-07-04 23:47:00,"In a court filing, Attorney General Mike DeWine argues that violated Lager's fiduciary duty to ECOT and that the public contracts were void.",1407,16849
www.taiwannews.com.tw,2018-07-04 23:47:00,DeWine indicated he'll seek to recover money from Lager and the companies.,1407,16850
www.taiwannews.com.tw,2018-07-04 23:47:00,An ECOT attorney isn't commenting on that.,1407,16851
www.taiwannews.com.tw,2018-07-04 23:47:00,"ECOT has challenged how Ohio tallied student participation to determine a clawback of nearly $80 million, some of which already was collected.",1407,16852
www.taiwannews.com.tw,2018-07-04 23:47:00,ECOT is awaiting an Ohio Supreme Court ruling in that case.,1407,16853
economictimes.indiatimes.com,2018-07-04 23:47:00,"India and the US are preparing to hold the twice postponed 2+2 dialogue in the coming months and would soon engage with the Trump administration on waivers for importing oil from Iran, amid Delhi’s principled position on maintaining ties with Iran without any compromise.North Korea is a priority for the US and Secretary of State Mike Pompeo would be travelling to Pyongyang between July 5 and 7, forcing postponement of the maiden round of 2+2 Dialogue for the second time.",635420,16854
economictimes.indiatimes.com,2018-07-04 23:47:00,"The two sides, however, are preparing to hold dialogue in the coming months, according to persons familiar with the process.However, there’s no doubt that the US is putting pressure on India to cut down oil imports from Iran.",635420,16855
economictimes.indiatimes.com,2018-07-04 23:47:00,"But India ""will explain its case to the Americans"", one of the persons quoted above said, adding, ""Ultimately, India has to see its national interest.",635420,16856
economictimes.indiatimes.com,2018-07-04 23:47:00,"Iran is an important neighbour for us.""",635420,16857
economictimes.indiatimes.com,2018-07-04 23:47:00,"India is not stopping import of Iranian oil, it has been learnt.It has also been learnt that Indian Foreign Minister Sushma Swaraj had informed her Iranian counterpart that India is studying the provisions of the US sanctions.“The option of the Rupee-Riyal mechanism is on the table as one of the mechanisms to continue with oil exports from Iran,” said a person familiar with the matter.",635420,16858
economictimes.indiatimes.com,2018-07-04 23:47:00,"The US is expected to engage with several countries within the next month on the Iran issue, including India.",635420,16859
www.ndtv.com,2018-07-04 23:46:28,"Erdogan will have the authority to appoint and sack ministers, judges and other state officials (AFP)
President Recep Tayyip Erdogan will on Monday be sworn in for a second mandate as Turkey's head of state after his election triumph last month, assuming sweeping powers granted under a new constitution, a presidential source said.",642807,16860
www.ndtv.com,2018-07-04 23:46:28,"Erdogan, who has dominated Turkey first as premier from 2003 then president from 2014, scored an outright victory in the first round of the June 24 elections with 52.6 percent of the vote.",642807,16861
www.ndtv.com,2018-07-04 23:46:28,"Those elections were particularly crucial as it is only after the polls that the new presidential system, which was agreed in a 2017 referendum and opponents fear will lead to one man rule, comes into force.",642807,16862
www.ndtv.com,2018-07-04 23:46:28,"Erdogan will be sworn at the parliament, a presidential source, who asked not to be named, told AFP.",642807,16863
www.ndtv.com,2018-07-04 23:46:28,State media reports said the oath ceremony would be at 1300 GMT.,642807,16864
www.ndtv.com,2018-07-04 23:46:28,"Two hours later a ""transition ceremony"" marking the shift to the new system will take place at his vast presidential palace on the outskirts of Ankara, Anadolu news agency reported.",642807,16865
www.ndtv.com,2018-07-04 23:46:28,"The Turkish leader is expected to deliver a speech during the ceremony to be attended by leading figures from the business, art and sports as well as foreign heads of state, according to the Hurriyet daily.",642807,16866
www.ndtv.com,2018-07-04 23:46:28,"The ceremony will be followed by a dinner and then Erdogan is due to announce his new cabinet, it said.",642807,16867
www.ndtv.com,2018-07-04 23:46:28,"Under the new system, Erdogan will enjoy greater powers with the authority to appoint and sack ministers, judges and other state officials.",642807,16868
www.ndtv.com,2018-07-04 23:46:28,"The post of prime minister, currently held by Erdogan's ally Binali Yildirim, is to be scrapped as of Monday, leaving the president in full and sole charge of the government.",642807,16869
www.ndtv.com,2018-07-04 23:46:28,A decree published in the Official Gazette on Wednesday formalised the transfer of some duties and authorities of the cabinet to the president.,642807,16870
www.ndtv.com,2018-07-04 23:46:28,"Also, the references in certain laws like ""cabinet"" and ""prime ministry"" have been changed to say ""president"" and the ""presidency,"" according to the decree.",642807,16871
www.ndtv.com,2018-07-04 23:46:28,"The new regulations will come into force on the day the president is sworn in, Anadolu said.",642807,16872
www.ndtv.com,2018-07-04 23:46:28,The new parliament is meanwhile expected to be sworn in two days earlier on Saturday.,642807,16873
www.ndtv.com,2018-07-04 23:46:28,Erdogan's ruling Justice and Development Party (AKP) has failed to secure a majority in the 600-seat parliament on its own in the June elections.,642807,16874
www.ndtv.com,2018-07-04 23:46:28,But it does enjoy a clear majority within a pact with its partner the right-wing Nationalist Movement Party (MHP).,642807,16875
www.financialexpress.com,2018-07-04 23:46:01,All existing industrial units and commercial establishments who are currently using fuels that are not approved under the notification have been asked to switch over to approved fuels within 90 days.,244475,16876
www.financialexpress.com,2018-07-04 23:46:01,"(Reuters)
The Delhi Pollution Control Committee (DPCC) has issued a notification with a list of fuels permissible for industrial use within the NCT of Delhi, a move which has been hailed by the Centre for Science and Environment.",244475,16877
www.financialexpress.com,2018-07-04 23:46:01,All existing industrial units and commercial establishments who are currently using fuels that are not approved under the notification have been asked to switch over to approved fuels within 90 days.,244475,16878
www.financialexpress.com,2018-07-04 23:46:01,"“All other fuels will deemed unapproved and so disallowed for use in NCT of Delhi,” the notification read.",244475,16879
www.financialexpress.com,2018-07-04 23:46:01,"Anumita Roychowdhury, executive director-research and advocacy, CSE, said, “Dust particles in the air get coated with toxic substances from combustion and can go deep into the lungs.",244475,16880
www.financialexpress.com,2018-07-04 23:46:01,Cleaner fuels for combustion are an important step forward to reduce the toxicity of emissions.,244475,16881
www.financialexpress.com,2018-07-04 23:46:01,"“Clean fuels not only improve the efficiency of emissions control systems, but also reduce emissions of toxic compounds and lower the risk to human health.",244475,16882
www.financialexpress.com,2018-07-04 23:46:01,"CSE has been advocating for this notification for some time now.”
The new notification has permitted the fuels including Bharat Stage VI compliant petrol and diesel with 10 ppm sulphur, Liquid Petroleum Gas, Natural gas/Compressed Natural Gas (CNG), Aviation turbine fuel, Firewood for crematoriums and for other religious purposes, Wood charcoal for Tandoors and grilles of hotels/restaurants/banquet halls/eateries having emission channelization/control systems and Biogas.",244475,16883
www.financialexpress.com,2018-07-04 23:46:01,"According to the notification, coal with low sulphur (less than 0.4 per cent) will be permitted for use only in thermal power plants.",244475,16884
www.financialexpress.com,2018-07-04 23:46:01,"“This notification, thus, virtually eliminates the use of coal from everything except in power plants, where coal with less than 0.4 per cent sulphur will be permitted.",244475,16885
www.financialexpress.com,2018-07-04 23:46:01,"But Delhi has also taken the decision to shut down its coal power plants, including the Badarpur plant.",244475,16886
www.financialexpress.com,2018-07-04 23:46:01,"“With coal and other dirty fuels like petcoke and furnace oil banned, industrial units will have to shift to cleaner alternatives such as piped natural gas, electricity or BS-VI diesel.",244475,16887
www.financialexpress.com,2018-07-04 23:46:01,"It is encouraging to note that use of natural gas by industries has expanded now in Delhi,” Roychowdhury said.",244475,16888
www.financialexpress.com,2018-07-04 23:46:01,"This new notification is an amendment of the original list of approved fuels notified by the Delhi government on August 27, 1996, a decision which was precipitated by the widespread use of dirty domestic and industrial fuels in the city.",244475,16889
www.taiwannews.com.tw,2018-07-04 23:46:00,"KAZAN, Russia (AP) — Four years after Brazil's humiliation at its home World Cup, Thiago Silva is back to his best in Russia, a country where his then-burgeoning career was almost tragically cut short years ago.",2290,16890
www.taiwannews.com.tw,2018-07-04 23:46:00,"The 33-year-old Brazil center back — who is nicknamed ""O Monstro"" for his exceptional physical abilities — is probably playing in his final World Cup, and he has been enjoying a perfect tournament so far.",2290,16891
www.taiwannews.com.tw,2018-07-04 23:46:00,"While forward Neymar attracted negative comments for his antics on the field, Silva has been irreproachable.",2290,16892
www.taiwannews.com.tw,2018-07-04 23:46:00,"The captain arguably has been the best center back of the tournament, alongside Uruguay captain Diego Godin.",2290,16893
www.taiwannews.com.tw,2018-07-04 23:46:00,"Like Uruguay, Brazil has conceded only one goal in Russia so far, from a set piece in its opening 1-1 draw with Switzerland .",2290,16894
www.taiwannews.com.tw,2018-07-04 23:46:00,And the Selecao's rivals have managed only five shots on target in their four matches against the five-time champions.,2290,16895
www.taiwannews.com.tw,2018-07-04 23:46:00,"Silva has been playing a key role in helping Brazil achieve those impressive statistics, anchoring the defense with authority and class.",2290,16896
www.taiwannews.com.tw,2018-07-04 23:46:00,"During the 2-0 win against Mexico that guaranteed Brazil advanced to the quarterfinals for the seventh consecutive time, Silva was decisive both in the air and on the ground, blocked several shots and made two clearances.",2290,16897
www.taiwannews.com.tw,2018-07-04 23:46:00,"""It's a huge joy to be doing an excellent cup and to be growing with every game,"" Silva said.",2290,16898
www.taiwannews.com.tw,2018-07-04 23:46:00,"""I'm happy about my performance, and the performance of the team.""",2290,16899
www.taiwannews.com.tw,2018-07-04 23:46:00,Happiness and joy have been hard to come by during some stretches of Silva's career.,2290,16900
www.taiwannews.com.tw,2018-07-04 23:46:00,The native of Rio de Janeiro went through hard times after Brazil's 7-1 loss to Germany at the last World Cup.,2290,16901
www.taiwannews.com.tw,2018-07-04 23:46:00,"Silva did not play in that game because he was suspended, but he was harshly criticized and branded a cry baby for his emotional outbursts as he was pictured in tears before a penalty shootout against Chile in the round of 16.",2290,16902
