domain,date,text,paper_id,sentence_id,is_subjective
www.tvnz.co.nz,2018-07-05 00:00:00,Northern Stars' shooters Maia Wilson and Grace Kara were solid in the shooting circle.,85388,11469,1
www.abc.net.au,2018-07-05 05:29:35,"A second senior officer, Superintendent Afrujul Haque Tutul, said police numbers were already being increased.",570660,4924,1
www.nzherald.co.nz,2018-07-05 00:00:00,The bank strongly rejects the claim and says it has strong credit systems in place to ensure this doesn't happen and the focus for all its employees is to put customers needs first at all times.,81870,12885,3
www.taiwannews.com.tw,2018-07-05 02:22:00,"Nailah Winkfield told reporters Tuesday that she gave up everything for daughter Jahi McMath, but it was worthwhile.",3288,7416,1
www.freepressjournal.in,2018-07-05 00:19:45,"The report expects credit provisions for private sector banks to come down to Rs 22,500-33,300 crore in FY19 as against Rs 50,300 crore in FY18.",365102,9694,1
www.nzherald.co.nz,2018-07-05 00:00:00,"A spokeswoman said there was ""currently"" no suggestion any patient had come to harm during Letby's placement.",81550,13043,2
www.dailymail.co.uk,2018-07-04 23:03:48,"The estimate for the likelihood that California will experience a magnitude 8 or larger earthquake in the next 30 years has increased from about 4.7% to about 7.0%, they say.",259369,18794,1
www.firstpost.com,2018-07-05 00:08:59,Next up for Federer is a third round tie against German world number 64 Jan-Lennard Struff who came back from two sets down to defeat 39-year-old Ivo Karlovic 13-11 in the final set.,195553,10161,1
www.businessinsider.sg,2018-07-05 00:00:00,"Earlybird has offices in Berlin, Munich, and Istanbul.",233056,16009,1
www.channelnewsasia.com,2018-07-04 23:56:15,"I think every single match is competitive.""",204613,16493,3
indianexpress.com,2018-07-05 00:06:17,The sportsperson would be given extraordinary leave (without pay) during the said period and only one-third of the income earned needed to be deposited with the state.,229402,10422,1
www.ndtv.com,2018-07-04 23:38:18,The SP said it is a matter of investigation whether the girls belonged to the ashram of self-styled godman Daati Maharaj.,643394,17035,1
www.nzherald.co.nz,2018-07-05 00:00:00,Trump tweeted a short video that included well wishes from him and first lady Melania Trump.,81393,14573,1
www.standardmedia.co.ke,2018-07-05 00:00:00,The top soil of his 1.5 acre piece of land was swept away.,503125,12436,1
www.nzherald.co.nz,2018-07-05 00:00:00,"PARIS (AP) — French authorities called for calm in France's western city of Nantes, where violent clashes between protesters and police broke out overnight after an officer shot dead a 22-year-old driver who was trying to avoid a police checkpoint.",80053,14349,1
www.sunshinecoastdaily.com.au,2018-07-05 06:14:00,"Red hot Burns
YANDINA Creek veteran Brad Burns continued his recent consistent form with a strong third in the weekend's Samoa Senior Open.",428082,4007,1
www.themorningbulletin.com.au,2018-07-05 06:08:00,"Yesterday, two more of the groups members were crowned Queensland State Interschool Champions.",464377,4113,1
www.newsx.com,2018-07-05 00:23:09,He secured the signature of highly-rated Bernd Leno from Bayer Leverkusen.,15429,9621,1
wsvn.com,2018-07-18 00:00:00,"According to a police spokesperson, no evacuations were ordered.",69263,881,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"| Published Thu, July 5th 2018 at 00:00, Updated July 4th 2018 at 19:42 GMT +3
Subordinate staff at Kisumu Girls see through a smashed window pane in the aftermath of a strike at the school.",503147,11915,0
www.abc.net.au,2018-07-05 07:00:03,"At 4-3, 40-30, Federer hit a 190kph ace to hold and start his roll that included the last five points he served in the first set, all 20 in the second, and then the first 10 of the third.",570180,3609,1
www.dailyexaminer.com.au,2018-07-05 00:00:00,"I was going in to Beaudesert on 96 thinking there might be a chance to bring up 100 at home during Cup week,” he said.",692548,15377,1
www.dailysabah.com,2018-07-04 23:25:24,"""We do not have an automotive glass production there right now.",198106,17601,1
www.eurekalert.org,2018-07-07 00:00:00,Smaller animals such as roundworms can make simpler decisions using just a few hundred neurons.,131224,2637,1
www.channelnewsasia.com,2018-07-05 01:05:32,"The Stockholm court also sentenced ATN owner Hamid al-Hamid, 58, to two and a half years in prison, while his son Ahmed and another business associate were sentenced to one year each.",205936,8622,1
www.thechronicle.com.au,2018-07-05 08:00:00,"The safety of group tours, the opportunity to meet like-minded souls, the desire to connect with a sense of self, and a rising confidence to explore the world alone are all playing their part.",384955,3329,1
www.dailymail.co.uk,2018-07-04 23:03:48,They could provide a cost efficient and widely spread addition to existing seismological measuring devices.,259369,18817,1
bworldonline.com,2018-07-05 00:07:48,"“We are moving away from flat rectangular shaped displays,” Gerkens said.",118082,10246,1
www.abc.net.au,2018-07-05 05:33:58,"In a statement, a Tassal spokesman said ""the Route To Market concept is a globally accepted concept and has worked well in international salmon farming jurisdictions and we believe it has positive application here"".",570060,4844,1
www.dailyexaminer.com.au,2018-07-05 05:36:16,"""If they can make the rent of a week, have a good rental history and have good references, that is basically what I work off in my business.",692478,4791,3
www.automotiveworld.com,2018-07-11 00:00:00,The system’s intelligence enables it to find its way around the roads in China and all over the world.,248451,1537,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Volunteer lawyers say parents are distressed about losing their children and having no firm date for when they will reunite, putting them at a big disadvantage when they meet with asylum officers from the Citizenship and Immigration Service.",81552,14082,3
www.channelnewsasia.com,2018-07-04 23:53:00,"US authorities have meanwhile blocked a seven-year application from China Mobile to enter the domestic market, citing national security concerns.",204787,16688,1
www.channelnewsasia.com,2018-07-05 02:35:42,"""The responsibility for the change of Iran's cooperation level with the IAEA falls on those who have created this new situation,” he added.",205965,7244,3
indianexpress.com,2018-07-04 23:42:00,These players are required to have a No Objection Certificate (NOC) from their respective state associations.,228492,16992,1
indianexpress.com,2018-07-05 02:11:17,"These measures are aimed at ensuring that the losses these people incur are more than the gains, thereby making the entire venture unviable” the senior officer said.",228628,7623,1
www.asianage.com,2018-07-05 00:18:00,"Many women say they are staying off the streets, testing reactions in a society torn between conservatism and a modernisation drive launched by Crown Prince Mohammed bin Salman.",236517,9763,1
www.channelnewsasia.com,2018-07-05 01:10:00,The daily Folha de S. Paulo said on Wednesday the government had agreed in principle on the proposed tie-up - which media reports say would leave Boeing as the majority partner in a new company - but had yet to make an official announcement.,206852,8587,1
bworldonline.com,2018-07-05 00:09:45,"The issuance is the 11th listing at the Philippine Dealing & Exchange Corp. (PDEx) for the year, bringing the total new listings for the year to P88.81 billion.",118000,10114,1
www.41nbc.com,2018-07-18 00:00:00,No wonder his brother was overjoyed when Bitcha called him from the Open Arms on a phone he borrowed from a crew member.,50551,785,3
www.automotiveworld.com,2018-07-11 00:00:00,M is developing proprietary learning technology that asks users about their specific needs instead of merely informing them where they can pick up a car.,248476,1824,1
indianexpress.com,2018-07-05 01:22:42,"For all the latest India News, download Indian Express App",230986,8327,1
indianexpress.com,2018-07-05 01:21:22,It would help him cover the corner faster and more efficiently.,228896,8383,1
www.standardmedia.co.ke,2018-07-05 00:00:00,But he has not come to wake me up in the morning for it.,503103,11788,1
indianexpress.com,2018-07-05 01:34:48,“Locals told police about the incident.,228938,8116,1
www.news-mail.com.au,2018-07-05 05:00:00,"""After she screenshotted it and showed it to me we had a chat about it, but I honestly didn't even know what to say to her.",86644,5772,3
www.taiwannews.com.tw,2018-07-05 01:27:00,The documentary suggests that the sexual abuse endured by the children was a significant contributor to their struggles with drugs as adults.,2573,8255,1
www.nzherald.co.nz,2018-07-05 00:00:00,"___
10:35 a.m.
Crews battling a Northern California wildfire that's threatening nearly 1,400 buildings are hoping to take advantage of cooler weather to tackle the flames.",80677,13776,1
www.41nbc.com,2018-07-18 00:00:00,"The unanimous ruling by five judges, upholding a lower court’s decision, brings to an end the case involving rights for the lesbian, gay, bisexual and transgender community, which won support from more than 30 global banks and law firms, including Goldman Sachs and Morgan Stanley.",50495,695,1
www.standardmedia.co.ke,2018-07-05 00:00:00,The declaration by NLC chairman Muhammad Swazuri that the Kenya Defence Forces (KDF) are the rightful owners of the land has dashed the hopes of hundreds of squatters who had long laid claim to the expansive land.,502915,11895,1
www.sunshinecoastdaily.com.au,2018-07-05 07:00:00,"YOUR columnist, Paul Murray (Daily, June 30), rhetorically asked readers if they felt they get value from local government.",428108,3645,1
www.tvnz.co.nz,2018-07-05 00:00:00,“It's 2.5km in so every dive is roughly four hours when you're away from the nearest breathing gap.,85482,11269,1
www.asianage.com,2018-07-05 01:01:00,"(Photo: PTI | File)
New Delhi: Fifteen-year-old Shivam and Dhruv, members of the Chundawat family who were found dead under mysterious circumstances on Sunday, were bright students and had keen interest in music, teachers at their school say.",236609,8735,1
japantoday.com,2018-07-05 05:56:00,"Independence Day with a 6-4, 6-3 win against Thailand's Luksika Kumkhum.",501491,4532,1
www.automotiveworld.com,2018-07-11 00:00:00,It stretches from the stirring and multi-award winning up!,248487,1781,1
www.dailymail.co.uk,2018-07-04 22:52:20,"And the wedding ring was nowhere in sight as Victoria, 37, posed for photos in a pretty Oriental inspired dress after making her way inside the central London venue.",254922,19536,1
www.taiwannews.com.tw,2018-07-05 01:39:00,Authorities said 61-year-old Daniel Mendoza Sr. of Rock Island was pronounced dead at the scene.,815,8030,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"Positively identified
In her testimony, the girl told the court that she had been sent by her mother to pick up a matchbox that the accused had borrowed when he attacked her.",503046,11952,1
www.financialexpress.com,2018-07-05 01:34:16,"PBL is the purchase of logistics support as an integrated, affordable, performance package designed to optimise system readiness and meet performance goals for the product through long-term support arrangements with clear lines of authority and responsibility.",244215,8130,1
www.dailymail.co.uk,2018-07-04 22:53:00,"Neil Walker, who went over from third base to second at the start of the fifth inning, could get most of the work in Torres' absence.",263589,19490,1
www.taiwannews.com.tw,2018-07-05 00:02:00,The return of good governance?,1589,10882,0
www.businessinsider.sg,2018-07-05 00:00:00,It’s another enormous slice with enough real estate for 12 slices of pepperoni on it.,233073,15718,1
www.standardmedia.co.ke,2018-07-05 00:00:00,Avoid becoming a victim of Fake News.,503192,12021,0
www.standardmedia.co.ke,2018-07-05 00:00:00,"We were picking up Sh50,000, from the national kitty, when we were also told to sign for the other money from the farm owners,"" said Mr Gathogo.",503125,12422,1
www.41nbc.com,2018-07-18 00:00:00,Hong Kong’s top court ruled on Wednesday that a British lesbian should be granted a spousal visa in a landmark judgment that could open the door for expatriate same-sex partners to move to the Chinese-ruled city.,50495,688,1
www.businessinsider.sg,2018-07-05 00:00:00,We’re a very creative group.”,233056,16029,3
www.livemint.com,2018-07-04 23:25:46,The times to hoard are over.” Millennials do not want to buy real estate or automobiles as they do not want to get stuck with things.,158835,17544,1
indianexpress.com,2018-07-04 23:55:23,"“I’m not saying swearing is OK, but when you’re competing at the highest level and under extreme amounts of pressure, sometimes you miss your skill and therefore an expletive may come out,” he added.",230741,16547,1
www.nzherald.co.nz,2018-07-05 00:00:00,"TIRANA, Albania (AP) — An earthquake with a preliminary magnitude of 5.1 struck off western Albania Wednesday, authorities said.",80904,14661,1
www.nzherald.co.nz,2018-07-05 00:00:00,Yes they are.,79622,13896,3
www.business-standard.com,2018-07-05 00:00:00,"The National Democratic Alliance government’s decision to hike minimum support prices (MSPs) is likely to increase headline retail inflation by 50-90 basis points (bps), say economists.",273457,16266,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Neighbours of Letby told media they were in disbelief someone who was so ""dedicated to her job"" could be accused of anything like what had been suggested.",81550,13048,3
www.ekathimerini.com,2018-07-07 00:00:00,He also expressed his support for the inclusion of Bulgaria and Romania in the Schengen Treaty.,421983,2836,1
www.automotiveworld.com,2018-07-11 00:00:00,"On top of all that, it’ll cover city-to-city distances on a single charge in complete comfort – it’s a massively impressive car that bodes well for our electric future.”
The all-electric I-PACE is fitted with a state-of-the-art 90kWh Lithium-ion battery, two Jaguar-designed in-house motors and a bespoke aluminum structure for 0-60mph in 4.5 seconds and a range of 298 miles (WLTP).",248499,1709,1
www.financialexpress.com,2018-07-04 23:46:01,"Anumita Roychowdhury, executive director-research and advocacy, CSE, said, “Dust particles in the air get coated with toxic substances from combustion and can go deep into the lungs.",244475,16880,1
www.pulse.ng,2018-07-04 22:51:00,"Bello Goronyo Esq (Energy)
18.",239847,19623,1
www.taiwannews.com.tw,2018-07-05 06:02:00,Those convicted of abuse of office who are over 60-years-old would now only serve a third of their prison sentence.,2947,4263,1
www.hindustantimes.com,2018-07-05 00:00:00,Initial inspection shows the bridge was old.,457228,15166,1
www.northernstar.com.au,2018-07-05 00:00:00,"James Paul Alderton, now 23, was subsequently charged with his murder.",150913,15068,1
www.nzherald.co.nz,2018-07-05 00:00:00,Opener Fakhar Zaman (47) and Hussain Talat (44) led Pakistan to 163-3 in 19.1 overs against an inexperienced bowling attack as Pakistan registered its second win against Zimbabwe.,81026,13802,1
economictimes.indiatimes.com,2018-07-04 23:51:00,"""RSF issued an ""Incident Report"", an alert to warn about the deterioration of press freedom, the first time the organisation has done so for any country.It also warned India that it risked falling even further down its World Press Freedom Index from its current place of 138th out of 180.The latest murder of a journalist was that of Shujaat Bukhari, editor of an English language daily in the disputed region of Kashmir, gunned down outside the paper's office on June 14.More than 40 journalists have been killed in India since 1992, according to the US-based Committee to Protect Journalists.Reporters in India often face harassment and intimidation by police, politicians, bureaucrats and criminal gangs.RSF also took the Indian government to task over online hate campaigns and harassment by ""armies of trolls"" associated with Hindu nationalists loyal to Prime Minister Narendra Modi It cited the case of journalist Rana Ayyub being subjected to a ""hellish nightmare"" of online hate messages, sexist insults, faked pornographic videos and calls for her to be gang-raped and murdered.Ayyub's recent book ""Gujarat Files: Anatomy of a Cover Up"" alleges government complicity in anti-Muslim violence during the 2002 riots in the western state of Gujarat when Modi was its chief minister.Ayyub's ordeal has also earned the Indian government criticism from the United Nations special rapporteurs.",635534,16710,1
www.channelnewsasia.com,2018-07-04 23:16:23,"""England have a great chance to make a World Cup semi-final.",204994,18020,3
www.news.com.au,2018-07-04 23:08:02,"""At least 19 people died in Punjab in (the) last 48 hours,"" said Khurram Shahzad, the director of the provincial disaster management authority of Punjab, adding that 37 people were injured in incidents cased by the heavy rain.",421039,18415,1
japantoday.com,2018-07-05 04:40:00,"China may not have a team at the World Cup in Russia but this has not dampened the enthusiasm of the country's gamblers, with bets in the first three weeks already outstripping the whole of the 2014 tournament in Brazil.",501495,6010,3
www.businessinsider.sg,2018-07-05 00:00:00,"source Hollis Johnson
Costco has a fairly large amount on its menu considering it’s a tiny kitchen hidden within a bulk retailer.",233073,15673,1
www.scmp.com,2018-07-05 00:35:18,"China, responding to “unfounded accusations” by Western states at the UN Human Rights Council, said last week that it encourages activists but “does not allow any organisation or individual to engage in subversive or destabilising activities using the pretext of protecting rights or freedom of speech”.",501115,9194,1
whdh.com,2018-07-18 00:00:00,(Copyright (c) 2018 Sunbeam Television.,319291,1092,0
www.nzherald.co.nz,2018-07-05 00:00:00,"The Interior Ministry said Elmar Veliyev, the mayor of Ganja, was attacked outside his office late Tuesday.",80908,13304,1
www.financialexpress.com,2018-07-05 02:59:48,"The GDP’s GST dividend, estimated at 2%, appears a far-cry as things stand now; however, Q4FY18 and Q1FY19 figures indicate things could get better.",244773,6993,3
www.news-mail.com.au,2018-07-05 05:00:00,"Originally from the Gold Coast hinterland, first year Constable Cameron Bass said while he was both nervous and excited to start working as an operational police officer, he wanted to be a role model for the younger generations.",86602,5748,2
www.gladstoneobserver.com.au,2018-07-05 04:30:00,"""I'm looking forward to the opportunity to work with all of the team to continue the station's success for the future.""",696624,6100,3
www.motherjones.com,2018-07-20 00:00:00,"Rodney Smith Jr. cuts lawns for free for anyone who needs help, including veterans, single moms, people with disabilities, and the elderly.",484538,115,1
www.businessinsider.sg,2018-07-05 00:00:00,"The chair of the European Parliamentary Labour Party, Theresa Griffin MEP, joined the calls for a rethink, telling Business Insider that Corbyn must “come over the hill” and embrace a softer Brexit policy, including a referendum on the final deal.",233039,15959,1
www.tvnz.co.nz,2018-07-05 00:00:00,"There was an old French map, 30 years old, that seemed to be quite accurate.”
“There's a British dry cave geologist that told us 'listen, you have to go there, drop down, otherwise you won’t find it, go left.''",85482,11271,1
www.nzherald.co.nz,2018-07-05 00:00:00,"In that regard, it is fair to point out in monetary terms Peters shortchanged himself in that decision he made.",81052,14770,3
whdh.com,2018-07-18 00:00:00,"Eventually, McMaster would pull aside the president and walk him through the dangers of an invasion, the official said.",319154,973,1
www.firstpost.com,2018-07-05 00:07:23,"(Reporting by Suleiman Al-Khalidi, writing by Angus McDowall; Editing by Toby Chopra, William Maclean)
This story has not been edited by Firstpost staff and is generated by auto-feed.",195070,10337,1
www.taiwannews.com.tw,2018-07-05 06:02:00,"Dragnea, considered to be Romania's most powerful politician, would stand to benefit from the rule changes since he was not found guilty of committing a crime that benefited himself or any of his close relatives.",2947,4267,1
www.standardmedia.co.ke,2018-07-05 00:00:00,Avoid becoming a victim of Fake News.,502959,12566,3
www.businessinsider.sg,2018-07-05 00:00:00,It’s possible that Bryant is under consideration for the top job at Intel after its CEO Brian Krzanich resigned.,233065,15810,3
www.channelnewsasia.com,2018-07-05 01:15:49,"Advertisement
Advertisement
(Reporting by Martyn Herman, editing by Ed Osmond)",204473,8511,0
indianexpress.com,2018-07-04 23:19:43,"For all the latest Sports News, download Indian Express App
© IE Online Media Services Pvt Ltd",229598,17910,1
www.americanthinker.com,2018-07-20 00:00:00,The current uprisings in Iran might just take care of this problem.,450458,463,1
www.bbc.com,2018-07-04 22:56:50,Local residents have been warned to expect to see an increased police presence - including officers wearing protective equipment.,42764,19281,1
www.taiwannews.com.tw,2018-07-04 23:34:00,Getting an answer can take a week.,3392,17194,1
www.businessinsider.sg,2018-07-05 00:00:00,"The hard, crunchy twisted exterior, dusted in sugar and cinnamon, gives way to a soft, fluffy, eggy inside.",233073,15759,2
www.nzherald.co.nz,2018-07-05 00:00:00,But his focus was on the U.S. military and veterans.,80640,14899,1
www.nzherald.co.nz,2018-07-05 00:00:00,"But someone did leak, and you must question the motivation behind this mid-way through a hotly contested general election.",79915,13979,3
indianexpress.com,2018-07-05 00:04:29,"For all the latest Opinion News, download Indian Express App",230588,10699,0
www.ndtv.com,2018-07-05 03:11:59,"- J.K. Rowling (@jk_rowling) July 3, 2018
Many other Twitter users also trolled Mr Trump including the Merriam-Webster dictionary who posted the correct meaning of the word.",642873,6739,3
www.thechronicle.com.au,2018-07-05 07:55:24,"The Treasurer and Prime Minister Malcolm Turnbull, must now try to sell the new plan to state treasurers at a special Federal Financial Relations council meeting to be held in September.",384751,3362,3
sputniknews.com,2018-07-04 23:21:00,Moscow has been assisting Damascus both through supporting the struggle against terrorist groups and providing humanitarian aid to the residents of the crisis-torn country.,128396,17843,1
www.eurekalert.org,2018-07-07 00:00:00,"GAINESVILLE, Fla. --- Each night, dramatic aerial battles are waged above our heads, complete with barrel rolls, razor-sharp turns, sonar jamming, cloaking devices and life-or-death consequences.",131741,2510,3
indianexpress.com,2018-07-05 00:04:55,But the Rules also have two important sub-chapters which refer to examination and concurrence by the finance and the law departments.,227843,10613,1
www.tvnz.co.nz,2018-07-05 00:00:00,"Britain accuses Russia of poisoning the Skripals, a claim Moscow strongly denies.",85178,11321,1
www.tvnz.co.nz,2018-07-05 00:00:00,"Joey ""Jaws"" Chestnut extended his reign as champion eater at the Nathan's Famous July Fourth hot dog eating contest Wednesday, downing a record 74 wieners and buns in 10 minutes to take home the coveted Mustard Belt for an 11th time.",85013,11401,1
www.nzherald.co.nz,2018-07-05 00:00:00,"The ISR ensures work is done with the victim, the offender, and with peripheral issues, which are largely to do with the impacts of the environment on children.",79622,13882,1
indianexpress.com,2018-07-05 00:50:04,"They should rather feel that they have to serve constitutional norms, values and concepts.",230698,9036,3
www.taiwannews.com.tw,2018-07-05 02:33:00,The Massachusetts-born conductor and composer would have turned 100 on Aug. 25.,2815,7279,1
www.channelnewsasia.com,2018-07-04 22:55:33,"""Although current laws forbid its consumption and seek to punish it, this number is not declining,"" the government said.",206313,19336,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"In Kilifi, two Cuban doctors were yesterday introduced to Deputy Governor Edmond Saburi, County Commissioner Magu Mutindika and the County Secretary Arnold Mkare.",503026,12384,1
www.dailysabah.com,2018-07-04 23:29:02,"The chief prosecutor's office in Istanbul said the actress is being investigated on charges of an ""insult to the religious values of people.""",198079,17372,1
www.dailymail.co.uk,2018-07-04 23:02:59,2 Court.,256762,18858,0
www.nzherald.co.nz,2018-07-05 00:00:00,A review of alleged sexual harassment at law firm Russell McVeagh will be released to the public this morning.,79830,13012,1
indianexpress.com,2018-07-05 01:04:05,"Since 1997, the Centre has given financial assistance of Rs 348.97 crore to Tripura for relief and rehabilitation, and Rs 68.90 crore to Mizoram for the resettlement of 8,573 persons.",229926,8708,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"They picked the wrong fight, at the wrong time and attacked impulsively.",503174,11807,3
www.taiwannews.com.tw,2018-07-05 04:04:00,"I don't know,"" he began, before offering quite a list for someone who doesn't know.",2563,6271,3
www.freepressjournal.in,2018-07-05 00:20:11,"The Nikkei/IHS Markit Services Purchasing Managers’ Index climbed to 52.6 last month, its highest since June 2017, from 49.6 in May.",365034,9667,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"After letting go of Meddie Kagere, who joined Simba, the league champions signed Burundian Francis Mustafa as his replacement.",502961,11669,1
www.thechronicle.com.au,2018-07-05 05:00:00,"After all, he comes from the same place as me, the city that I represent, a city which has put a strong case forward to bring the Flying Kangaroo to town.”
Toowoomba's bid for the pilot training academy was one of nine proposals short-listed across the country.",384874,5316,3
www.taiwannews.com.tw,2018-07-05 00:00:00,"With a runner on first and two outs, Aaron Hicks walked.",2507,11587,1
www.dailymail.co.uk,2018-07-04 23:02:59,"8 Kevin Anderson, No.",256762,18864,0
www.channelnewsasia.com,2018-07-05 02:45:22,"""My presence here is not about politics, I am here to protect the rule of law,"" she told reporters.",203884,7173,1
wsvn.com,2018-07-18 00:00:00,MIAMI (WSVN) - Miami Police cleared a bomb threat made to the Victoria Nursing and Rehabilitation Center in Miami.,69263,877,1
sports.ndtv.com,2018-07-04 23:24:03,"""I was really nervous, because you need to win this point.",552345,17705,3
www.channelnewsasia.com,2018-07-05 01:10:00,"Codognes, who has appealed the decision, said the couple were doing well compared to many other winemakers locally.",205122,8581,1
www.channelnewsasia.com,2018-07-04 23:10:33,related media assets (image or videos) available.,203995,18379,1
www.nzherald.co.nz,2018-07-05 00:00:00,"For their families outside too, the relief that their sons have been found alive appears to eclipse any worry about how the boys will get out.",81515,14607,3
www.channelnewsasia.com,2018-07-05 00:30:55,she said in an email.,206962,9339,0
news.sky.com,2018-07-04 23:27:00,"He added: ""I must say that we are not in a position to say whether the nerve agent was from the same batch that the Skripals were exposed to.",379580,17480,1
www.channelnewsasia.com,2018-07-04 23:00:57,"""It's not easy to play someone you haven’t played, and I’m sure she’s seen me play a lot, so she was extremely competitive,"" she added.",206040,18996,1
www.abc.net.au,2018-07-05 05:03:18,Mercedes Benz boss Christoph von Hugo was widely misquoted in 2016 as saying his cars would prioritise passengers over pedestrians.,569812,5173,1
www.nzherald.co.nz,2018-07-05 00:00:00,Dee Ann Andretti mostly stayed in the background and raised their three children while her husband became one of the world's most successful race car drivers.,81610,13571,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"Mbugua asked the State to look into the case again, adding that he had gone through a lot while in jail.",503166,12553,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Nope, not yet.",79622,13898,3
www.channelnewsasia.com,2018-07-05 05:45:20,"""Of course we're worried if this escalates,"" Enders said.",203970,4662,3
www.businessinsider.sg,2018-07-05 00:00:00,"source presentation on the state of the markets and the economy
Volatility has defined 2018’s stock market.",232970,16197,1
www.taiwannews.com.tw,2018-07-04 23:02:00,"Their client base consists of enterprises of all sizes, including more than 100 Fortune 500 companies.",2183,18931,1
www.businessinsider.sg,2018-07-05 00:00:00,Asian stocks were on shaky grounds on Wednesday while the Chinese yuan stood near 11-month lows as the spectre of a Sino-US trade war haunted investors ahead of an end-of-week deadline for US tariffs on billions of dollars worth of Chinese imports.,232892,15928,1
www.nzherald.co.nz,2018-07-05 00:00:00,"Photo / Supplied
Staff had noticed a ""sudden mottling"" on the arms, legs and chests of premature or poorly babies who unexpectedly deteriorated and had to be revived, and noted similar things happening with cases of babies who died.",80520,13105,1
indianexpress.com,2018-07-05 01:21:22,"In Russia, too, it has happened thrice, most recently during the shootout between England and Colombia,
when Mateus Uribe’s shot struck the crossbar.",228896,8427,1
japantoday.com,2018-07-05 04:40:00,"Energetic betting in these technically illegal, but officially sanctioned shops reflects the prevailing attitude towards sports, which are seen as a chance to make money as much as a spectacle to be enjoyed.",501495,6011,3
www.abc.net.au,2018-07-05 06:00:29,"Topics: currency, markets, business-economics-and-finance, stockmarket, economic-trends, australia
First posted",569978,4371,0
www.41nbc.com,2018-07-18 00:00:00,"Critics at home and abroad accuse the Law and Justice party of seeking control over courts for political gain, and say its policies, which also include tighter control of public media, amount to a shift towards authoritarian rule.",50567,677,1
indianexpress.com,2018-07-05 02:01:53,"Government procurement of paddy and wheat has, as it is, been rising steadily since the start of this century.",229084,7668,1
www.northernstar.com.au,2018-07-05 05:00:00,"After Mr Doyle fell in, Mote rushed to a nearby service station to raise the alarm saying his friend had fallen into the river without his involvement.",150862,5658,1
www.nzherald.co.nz,2018-07-05 00:00:00,"""I think our biggest challenges are working within our current footprint and keeping up with growth.",81748,13834,3
www.nzherald.co.nz,2018-07-05 00:00:00,Willis says federal regulations prohibit hanging banners from the monument.,80376,14217,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"[File, AFP]
Eating nuts ""significantly"" boosted the number and health of sperm in young men in a scientific trial, researchers said Wednesday.",503126,12686,1
www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"Patrick Woods
Mr Grinner was just 22 when suicide touched him.",427755,5500,1
www.firstpost.com,2018-07-05 00:07:23,"The area is also a ""de-escalation zone"", as agreed by Jordan, the United States and Russia last year to reduce fighting.",195070,10332,1
www.standardmedia.co.ke,2018-07-05 00:00:00,"[File, Standard]
Several survivors of the Solai tragedy have said they regret accepting a conditional payout that bars them from pursuing further claims against the owners of the killer dam.",503125,12411,1
www.freepressjournal.in,2018-07-05 00:14:52,"“From day one, Secretary DeVos, Attorney General Sessions and the (Donald) Trump Cabinet have trampled over settled law in their haste to undermine decades of progress toward ensuring that our schools and workforce reflect the diversity of our nation,” Pelosi said.",364391,9964,1
indianexpress.com,2018-07-04 23:42:00,"For avoidance of doubt, it is emphasised that players outside the territorial jurisdiction of the Staging Association are not eligible to participate in the Tournament and that players can represent only one state association in a particular cricket season.”
It is not the first time TNCA have been at loggerheads with the board over having outstation players in their league.",228492,16998,1
www.dailymail.co.uk,2018-07-04 22:48:59,"LIGHTING UP THE NIGHT SKIES
In New York, the Macy's fireworks show over the East River promises 25 minutes of sparkle and ""ahhhh,"" plus the West Point Band and entertainers including Kelly Clarkson, Ricky Martin and Keith Urban on NBC's broadcast.",254637,19767,1
www.abc.net.au,2018-07-05 06:00:29,"""They choose their words carefully.",569978,4347,1
www.newsx.com,2018-07-05 00:29:54,Congress chief Rahul Gandhi also hit out at PM Modi’s government and raked up the note ban issue.,15394,9432,1
www.dailyexaminer.com.au,2018-07-05 00:00:00,"Charles Doggett had no shortage of admirers as he was the sole male entrant in the Westlawn Finance black and gold fashion stakes on Westlawn Finance Prelude Day, winning the ""Spirit Of Westlawn"" award.",692266,15321,3
www.nzherald.co.nz,2018-07-05 00:00:00,"Fast facts: Hamilton, Valterri Bottas and Daniel Ricciardo were among six drivers whose races ended early last week.",81576,13164,1
www.standardmedia.co.ke,2018-07-05 00:00:00,Some former employees have also sued over unfair dismissal.,503099,11677,1
www.ekathimerini.com,2018-07-07 00:00:00,"A retail investor in Greek bonds who wants to sue Greece over a bond haircut in 2012 cannot invoke European Union rules to do so at home, an adviser to the EU’s top court said on Wednesday.",422033,2754,1
www.standardmedia.co.ke,2018-07-05 00:00:00,He was also accused of engaging in a project without proper planning by entering into an agreement for the project while on a trip to Germany while aware that the money had not been budgeted for.,503179,12191,1
