task,score,domain,date,text,paper_id
15813.0,1,www.businessinsider.sg,2018-07-05 00:00:00,But the study did find that some apps may be taking screen recordings and sending them to third parties.,233065
15563.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"There’s a theory in psychology called terror management theory, he explained, and it essentially means that when people are more aware of their mortality, they become more naturalistic, materialistic, and conventional.",233153
1830.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"Sunfleet is the leading car-sharing company in Sweden, with 500,000 annual transactions and a fleet of 1,700 cars.",248476
15404.0,3,www.dailyexaminer.com.au,2018-07-05 00:00:00,Beaudesert trainer Ben Ahrens has worked hard getting his former promising stayer back to the track this year and believes the rising seven-year-old should acquit himself well at his fifth run back and stepping up to the more suitable 2215m of the Grafton race.,692365
12024.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,The county has secured an M-Pesa paybill number through which all payments will be made.,503192
2681.0,1,www.eurekalert.org,2018-07-07 00:00:00,"It is responsible for almost half of all dementia cases in the UK and is a major cause of stroke, accounting for around one in five cases.",131455
12807.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"But there is one question that preys on her mind, and that she would ask him if she could.",503049
15206.0,1,www.hindustantimes.com,2018-07-05 00:00:00,He is in the intensive care unit at Nanavati Super Speciality Hospital (NSSH).,456822
14379.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Washburn tells The Associated Press the three children were the only ones inside the apartment when the fire broke out.,79653
18274.0,1,www.dailymail.co.uk,2018-07-04 23:12:18,"Viktoria has led a campaign with support of other family members to visit Yulia and Sergei in Britain, and to demand the UK authorities give more information about their health and the conditions in which they are living in a reported 'safe house'.",249724
12122.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,Allocations to the project have been inconsistent over the years with Nyongo’s regime reducing its kitty by about Sh20 million.,502963
3363.0,1,www.thechronicle.com.au,2018-07-05 07:55:24,They will be able to opt out of the new system and remain on the current model if they chose.,384751
6245.0,1,www.taiwannews.com.tw,2018-07-05 04:05:00,"At 47, Southgate has been keen to look beyond soccer for inspiration, particularly on trips to NBA and NFL games.",533
4887.0,2,www.asianage.com,2018-07-05 05:32:00,“Farmers have been duped yet again.,236629
6760.0,1,www.channelnewsasia.com,2018-07-05 03:10:33,"The tax, collected by mobile phone internet service providers since July 1, is equivalent to about 20 percent of what typical Ugandan users pay for their mobile phone data plans.",204504
18524.0,3,economictimes.indiatimes.com,2018-07-04 23:07:00,"""At a juncture where the global economy is finally beginning to generate sustained economic momentum following the global financial crisis, the uncertainty created by a proliferation of trade restrictive actions could place economic recovery in jeopardy,"" the WTO report said.It added that the world trading system was built to resolve such problems but the escalating tensions were a threat to the system itself, and G20 economies needed to use all means at their disposal to de-escalate the situation and promote further trade recovery.",634894
19734.0,3,www.standardmedia.co.ke,2018-07-04 22:49:00,“KCB Bank Group is proud to be a part of the remarkable transformation that is Rwanda today.,503085
14789.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"It was, and remains the most devolved education system in the world, with every single school in the country being deemed an independent Crown entity with its own elected board.",79836
3244.0,1,www.ekathimerini.com,2018-07-06 00:00:00,"This decision was reached at last month’s CMC board meeting, which also decided to sue Folli Follie for not submitting the data demanded by the regulator.",422077
19864.0,1,www.dailysabah.com,2018-07-04 22:47:53,Turkey established the Maarif Foundation in 2016 to take over the administration of overseas schools linked to FETÖ.,197966
11014.0,1,www.gympietimes.com.au,2018-07-05 00:01:00,"The Ask for Angela campaign is new here, but originated in Lincolnshire in Britain.",24524
18702.0,0,www.livemint.com,2018-07-04 23:05:43,Has it been told which regulations or rules it has violated?,159343
8021.0,1,indianexpress.com,2018-07-05 01:39:45,"While several leaders from the Congress joined the Jogis and then returned to the party folds, Rai and Kaushik have been steadfast supporters of the Jogis, appearing at CJC events as senior members of the party.",227799
4163.0,1,www.taiwannews.com.tw,2018-07-05 06:02:00,"Another US official was quoted saying there is ""absolutely unequivocal evidence"" that North Korea was trying to ""deceive"" the US.",2953
8225.0,1,indianexpress.com,2018-07-05 01:30:31,"Clouded Leopard, found in the Himalayan foothills, is threatened due to habitat loss, poaching for its skin and is also as a live pet trade.",227703
9771.0,1,www.freepressjournal.in,2018-07-05 00:17:28,"In June 2015, Shriram Transport had given corporate guarantees of Rs 870 crore for non-convertible debenture issued by SVL, its group company.",365042
1578.0,0,www.automotiveworld.com,2018-07-11 00:00:00,(NYSE: FCAU/ MTA: FCA).,248377
17834.0,1,www.efe.com,2018-07-04 23:21:39,"EPA-EFE/Peter Foley
Joey Chestnut on Wednesday won the annual Independence Day hot dog eating contest on Coney Island, New York, setting a new record by gobbling down 74 hot dogs in 10 minutes.",475842
10452.0,1,www.pulse.ng,2018-07-05 00:06:00,"Here is a recap of the main events:
First hits
On June 19, the regime of President Bashar al-Assad bombards rebel-controlled zones in the east of Daraa province, which borders Jordan and the Israeli-annexed Golan Heights.",240029
8767.0,1,tempo.com.ph,2018-07-05 01:00:28,"But the SC declared Section 6 of RMO 23-2014 “only where it names the Governor, City Mayor, Municipal Mayor, Barangay Captain, and Heads of Office in government agencies, government-owned or controlled corporations, and other government offices, as persons required to withhold and remit withholding taxes as null and void.”
Related
comments",211422
10917.0,3,www.taiwannews.com.tw,2018-07-05 00:02:00,"""In terms of battling corruption, Indonesia has made some impressive progress and could probably be a better example to look to,"" he told DW.",1589
10830.0,1,indianexpress.com,2018-07-05 00:02:37,"Between interacting with the superstar and making moolah by guessing “how many Indian parents speak about sex education to their children?”, or “how many Indians make crores without working?”, a question better put to the likes of Nirav Modi, the contestants can hardly believe their luck.",228155
1848.0,3,www.automotiveworld.com,2018-07-11 00:00:00,"The XC40’s premium credentials are reflected in its striking styling and an interior that is both supremely practical and comfortable, finished in high-quality materials.",248486
6033.0,1,japantoday.com,2018-07-05 04:40:00,"""But President Xi Jinping said don't forget your first love.",501495
17583.0,1,www.channelnewsasia.com,2018-07-04 23:25:33,"Uruguay have shown we depend on collective work on the pitch,"" he told reporters on Tuesday.",204139
6451.0,2,www.channelnewsasia.com,2018-07-05 03:45:24,"Still, Lopez Obrador's coalition may prove unwieldy.",205141
552.0,1,www.41nbc.com,2018-07-18 00:00:00,"“As a normal human being, I am not perfect but believe me, that the accusations against me and my family are not all true,” he said.",50579
1258.0,3,whdh.com,2018-07-18 00:00:00,“It’s confined spaces.,319618
6562.0,1,indianexpress.com,2018-07-05 03:25:20,"“To my mind, regulators should not encourage lazy housing finance,” Parekh said.",229006
15827.0,3,www.businessinsider.sg,2018-07-05 00:00:00,"It’s possible Careem would manage both firms’ day-to-day operations, or that Uber could acquire Careem.",233065
14206.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,The group listed the killings of four Indian journalists this year.,80955
10490.0,1,www.asianage.com,2018-07-05 00:06:00,"People from this community not only roam in Maharashtra in search of food and work, but also travel to other states.",236429
15204.0,1,www.hindustantimes.com,2018-07-05 00:00:00,Katkar is on a ventilator at RN Cooper Municipal Hospital.,456822
12915.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""We would encourage any staff who feel they are under pressure to sell to raise the issue with their manager.""",81870
3364.0,3,www.thechronicle.com.au,2018-07-05 07:55:24,The Palaszczuk Government was last night sceptical of the Turnbull Government's pledge that Queensland would not lose out.,384751
4773.0,1,www.dailyexaminer.com.au,2018-07-05 05:36:16,"Marc Stapelberg
Mr Townsend said he had previously rented a property through PRD Nationwide Casino for five and a half years and had good rental references, but at times, agents would tell him he did not meet the application criteria.",692478
13422.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,Send them a few shots and ask what they thought about the event.,81831
6765.0,1,www.channelnewsasia.com,2018-07-05 03:10:33,"""The tax is an absolute insult to Ugandans...we already buy data which the government taxes, why should we again have to pay this money to government to access these platforms?""",204504
1499.0,3,www.automotiveworld.com,2018-07-11 00:00:00,"“EDI’s advanced portfolio of plug-in-hybrid and full electric technologies paired with Cummins’ industry leadership and focus on innovation will allow us to deliver best-in-class products, service and support worldwide.",248401
17009.0,2,indianexpress.com,2018-07-04 23:39:57,Certain restrictions will be imposed on deploying women on night shifts.,230923
17508.0,1,www.livemint.com,2018-07-04 23:25:46,"Rentickle is today among the top five-six rental companies, which offer a range of products on rent to youngsters, who are not keen to invest in buying them.",158835
146.0,3,www.motherjones.com,2018-07-20 00:00:00,"“The stories shared with us reminded our team of why we started this project.” (ProPublica)
A research scientist was reading an article and got irked.",484538
6365.0,1,www.channelnewsasia.com,2018-07-05 03:55:24,"""What I know from knockout play throughout the course of my career is (that) you can't afford to come in lethargic,"" Federer said.",204541
4689.0,1,www.dailyexaminer.com.au,2018-07-05 05:42:44,There was no application for bail.,692579
10047.0,1,www.firstpost.com,2018-07-05 00:10:52,There are five more Indians competing in the men's doubles.,195895
6113.0,1,japantoday.com,2018-07-05 04:30:00,"At times in Rostov-on-Don, Belgium looked hamstrung by Japan's pressing tactics and needed more than an hour to unshackle themselves and set about a dramatic come-from-behind victory after falling 2-0 down.",501444
14226.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"___
11 a.m.
Miki Sudo (MIHK'-ee SOO'-doh) downed 37 franks to win her fifth straight title in the women's competition of the annual Nathan's Famous July Fourth hot dog eating contest.",81905
16024.0,1,www.businessinsider.sg,2018-07-05 00:00:00,Draper already acquired seed investor Seedcamp’s first two funds and backed early-stage UK investor Episode 1.,233056
3011.0,1,www.eurekalert.org,2018-07-06 00:00:00,(3) Sperm and blood samples were analysed at baseline and after 14 weeks of intervention.,131753
15417.0,3,www.dailyexaminer.com.au,2018-07-05 00:00:00,"""All being well, hopefully we can also have a crack at next week's Grafton Cup as well.”
Chillin With Dylan has drawn gate two in today's 14-horse Prelude field and will be partnered by Brad Stewart.",692365
4058.0,1,www.abc.net.au,2018-07-05 06:12:30,"So it is for Sydney's second oldest lawn bowls club, North Sydney Greens, which opened in 1888.",570163
13828.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"PHOTO / WARREN BUCKLAND
That had already involved changing the facility's layout and traffic flows to increase output and reducing handling outside the gates to reduce costs to customers.",81748
14013.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"""These workers have been at their jobs 20 years, we're talking about people who are stock supervisors.",80846
4968.0,3,www.channelnewsasia.com,2018-07-05 05:19:00,"""I would love to go.",205367
1811.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"It formed part of the Swedish Volvo Group until 1999, when the company was bought by Ford Motor Company of the US.",248413
17684.0,1,www.dailysabah.com,2018-07-04 23:24:37,"Afterwards, ammunition with the Teber Guidance Kit can be used in operations by attaching to the F-16 platform.",198017
11934.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Speaking on the Chalbi incident the PS said the attack could have been aimed at expanding on the issue on delocalisation of school management, which he said, would not be reviewed.",503147
9354.0,1,indianexpress.com,2018-07-05 00:30:54,Locals rushed Sandeep to a nearby private hospital where doctors declared him brought dead.,229877
13486.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"The institute recorded an average of 15 degrees Celcius (59 F) for May, breaking a previous record of 13.8 C (56.8 F) for May from 1889.",79887
2769.0,2,www.ekathimerini.com,2018-07-07 00:00:00,"Here we do not have such a case, so there is no such constitutional requirement,” Tzanakopoulos said, adding however that the “political proposal” by Kammenos “will be the subject of discussion and consultation within the government when the time comes to make the necessary political decisions.”
The deal signed by Prime Minister Alexis Tsipras and his counterpart from the Former Yugoslav Republic of Macedonia (FYROM), Zoran Zaev, has sorely tested the coalition, which has a slim majority of 152 MPs.",422112
7523.0,1,indianexpress.com,2018-07-05 02:15:40,It set a date of July 30 for the next hearing — four days after the High Court proceedings.,230160
5505.0,1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""They're thanking me for providing this space.",427755
18986.0,1,www.channelnewsasia.com,2018-07-04 23:01:04,"""The fact that he comes from the 93, which is often negatively portrayed by the media, just makes us even more proud,"" he said.",204230
12760.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,Here she caught her reflection in a mirror for the first time.,503049
3556.0,1,www.abc.net.au,2018-07-05 07:05:16,The Australian Immunisation Handbook is developed by Australian Technical Advisory Group on Immunisation (ATAGI) and approved by the National Health and Medical Research Council (NHMRC).,569794
16694.0,1,www.channelnewsasia.com,2018-07-04 23:53:00,"Key figures around 1540 GMT:
London - FTSE 100: DOWN 0.3 per cent at 7,573.09 points (close)
Frankfurt - DAX 30: DOWN 0.3 per cent at 12,317.61 (close)
Paris - CAC 40: UP 0.1 per cent at 5,320.50 (close)
EURO STOXX 50: UP 0.2 per cent at 3,412.37
New York - Dow: Closed for national holiday
Tokyo - Nikkei 225: DOWN 0.3 per cent at 21,717.04 (close)
Shanghai - Composite: DOWN 1 per cent at 2,759.13 (close)
Hong Kong - Hang Seng: DOWN 1.1 per cent at 28,241.67 (close)
Euro/dollar: DOWN at US$1.1640 from US$1.1642 at 2100 GMT
Pound/dollar: UP at US$1.3216 from US$1.3143
Dollar/yen: DOWN at 110.54 yen from 110.86 yen
Oil - Brent Crude: UP 9 cents at US$77.85 per barrel
Oil - West Texas Intermediate: DOWN 27 cents at US$73.87 per barrel",204787
13871.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Maybe the violence would occur in a different relationship, maybe in the same one, but it would invariably reoccur.",79622
16855.0,1,economictimes.indiatimes.com,2018-07-04 23:47:00,"The two sides, however, are preparing to hold dialogue in the coming months, according to persons familiar with the process.However, there’s no doubt that the US is putting pressure on India to cut down oil imports from Iran.",635420
13461.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,"Montana brought the Archie Andrews character to life when he drew the first ""Archie"" comic strip while renting a cottage on Lake Waukewan in 1942.",81411
6885.0,1,www.dailyexaminer.com.au,2018-07-05 03:03:12,The duo have sung with Tina Arena and Daryl Braithwaite in the past.,692403
10236.0,1,bworldonline.com,2018-07-05 00:07:48,"The Japanese company controlled 19% of the $6.7-billion global market for automotive displays last year, according to IHS Markit.",118082
14232.0,0,www.nzherald.co.nz,2018-07-05 00:00:00,"___
12:05 a.m.",81905
18879.0,0,www.dailymail.co.uk,2018-07-04 23:02:59,"17 Lucas Pouille 6-4, 6-2, 6-7 (8), 3-6, 6-2.",256762
17611.0,1,www.dailysabah.com,2018-07-04 23:25:24,"As for their main business areas, Kırman said they were carrying out market research and feasibility studies for automotive glass in India and glass packaging in Mexico.",198106
536.0,3,www.41nbc.com,2018-07-18 00:00:00,"Thankfully, I was 29, and not 14.”
“Star Trek: Discovery” actor Anthony Rapp accused Spacey of making a sexual advance at him in 1986, when Rapp was 14 and Spacey was in his mid-20s.",50479
45.0,2,ew.com,2018-07-25 00:00:00,"At one point, as an organized militia armed with machine guns begin their march into the heroes’ apartment building to murder everyone inside, a neighbor earnestly pulls Nya aside and says she’s worried about the state of the country.",593236
798.0,1,wsvn.com,2018-07-18 00:00:00,"He was being held by the Wood County, Ohio sheriff on $50,000 bond.",69359
10296.0,3,bworldonline.com,2018-07-05 00:07:35,"Anyway, back to the Giant Tang Bao.",118054
15169.0,1,www.hindustantimes.com,2018-07-05 00:00:00,"“We will not open the bridge, until a thorough investigation convinces us that the structure is safe for use,” said a WR official on condition of anonymity.",457228
16937.0,1,economictimes.indiatimes.com,2018-07-04 23:44:00,"If this alliance works out, it could be replicated in the Lok Sabha polls in MP.In Bihar, where BJP and allies won 31 out of 40 LS seats, RJD, Congress, NCP and outfits of Sharad Yadav and Jitan Manjhi could come together.",635158
15405.0,3,www.dailyexaminer.com.au,2018-07-05 00:00:00,"Ahrens always had a high opinion of the Dylan Thomas gelding, who ran some terrific races as a three-year-old during the 2015 Brisbane winter carnival.",692365
1170.0,3,whdh.com,2018-07-18 00:00:00,"It’s … a very sickening feeling watching the fire coming towards the house,” the couple wrote in an email Tuesday.",319600
16444.0,1,www.news.com.au,2018-07-04 23:57:01,But London police confirmed that specialist counter-terrorism officers were helping the inquiry.,421576
9471.0,0,www.asianage.com,2018-07-05 00:29:00,"Kolkata and Thiruvananthapuram, according to its website.",236628
14507.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,The stadium where Jara was killed has since been renamed in his honor.,81519
2716.0,1,www.eurekalert.org,2018-07-07 00:00:00,"However, in combination with vanillin it could become clinically relevant once again and used for other disease-causing microbes.",131102
2798.0,1,www.ekathimerini.com,2018-07-07 00:00:00,"Greece wants to reinstate collective salary agreements and increase the minimum wage, and may also cut social security contributions, he said.",421944
3236.0,1,www.ekathimerini.com,2018-07-06 00:00:00,"Lute is expected to hold meetings in Ankara, Athens and London, as it has been customary among her predecessors.",421992
8943.0,1,sputniknews.com,2018-07-05 00:53:53,"It remains unknown what sparked the attack, as, according to reports, the assailant and the woman were not previously known to each other.",128482
17680.0,1,www.dailysabah.com,2018-07-04 23:24:37,"Developed by one of the leading Turkish defense contractors, ROKETSAN, and attached to MK-81 (250lb) and MK-82 (500lb) general-purpose bombs, the Teber Guidance Kit converts bombs into precision smart weapons.",198017
12430.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"""I am now hopeless and ashamed that the value of the death of my children was equated to Sh100,000,"" he added.",503125
8255.0,1,www.taiwannews.com.tw,2018-07-05 01:27:00,The documentary suggests that the sexual abuse endured by the children was a significant contributor to their struggles with drugs as adults.,2573
10730.0,1,www.livemint.com,2018-07-05 00:03:28,"The Congress, which burnt its fingers over the contentious issue of granting minority religion status to the Lingayats, would risk losing the Vokkaliga vote base to the JD(S) if the report were to, as purported, show an erosion of the population percentages of these communities, according to the leaked findings of the report.",158980
17653.0,1,tempo.com.ph,2018-07-04 23:24:46,"The South American side, without injured forward James Rodriguez, appeared on the edge of reaching their second consecutive World Cup quarterfinal when Jordan Henderson’s effort was saved by Colombian goalkeeper David Ospina, keeping the score at 3-2.",211425
16112.0,1,www.businessinsider.sg,2018-07-05 00:00:00,The ignited explosive creates a high-pressure gas that blows the colorful stars outward.,233017
10072.0,3,www.filmibeat.com,2018-07-05 00:10:00,"After which unknowingly I also got involved.""",60741
1107.0,3,whdh.com,2018-07-18 00:00:00,"“We came here and we loved it ever since,” a member of the family told 7News at the Esplanade Wednesday.",319396
12862.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""They are often isolated and neither predictable nor preventable.""",81931
13700.0,1,www.nzherald.co.nz,2018-07-05 00:00:00,The EU and China agreed last month to deepen commercial ties and support trade rules.,81217
10528.0,2,www.firstpost.com,2018-07-05 00:05:22,"Johnson & Johnson said it ""vigorously followed"" Brazilian law and was ""cooperating fully"" with the investigation.",195246
10530.0,1,indianexpress.com,2018-07-05 00:05:07,"The government of India (GoI), meanwhile, came up with the concept of SMART police in 2014 — police that would be strict and sensitive, modern and mobile, alert and accountable, reliable and responsible, tech-savvy and trained.",229077
17012.0,3,indianexpress.com,2018-07-04 23:39:57,"This will be a big relief to women working in shops, hotels and commercial establishments.",230923
5646.0,1,www.northernstar.com.au,2018-07-05 05:00:00,Police divers search the river near the Woodburn Memorial Hall for a missing man.,150862
6569.0,1,indianexpress.com,2018-07-05 03:25:20,"All the boards of the HDFC group of companies believe that succession planning needs a time frame of 18 to 24 months to ensure a smooth transition,” he said in his letter to shareholders.",229006
2022.0,1,armenpress.am,2018-07-09 00:00:00,"Armenia’s National Security Service is fully aware of the whole situation, NSS chief Artur Vanetsyan told reporters in the government, reports Armenpress.",401520
7197.0,1,www.channelnewsasia.com,2018-07-05 02:45:22,"""The court system ... is an entirely internal matter,"" PiS leader Jaroslaw Kaczynski was quoted as saying by Gazeta Polska newsweekly in an article published on Wednesday.",203884
8447.0,1,www.asianage.com,2018-07-05 01:20:00,They have even mentioned the length of the skirt to be worn by them.,236706
4738.0,1,www.asianage.com,2018-07-05 05:40:00,"The high court had held that the then LG, Najeeb Jung was its administrative head and all decisions will have to be taken with his consent and concurrence.",236626
11255.0,1,tempo.com.ph,2018-07-05 00:00:14,"Also getting the job done were the Pampanga Lanterns, who survived the Bacoor Strikers, 81-80, earlier.",211506
19589.0,1,www.dailysabah.com,2018-07-04 22:51:50,"Iran will uphold the nuclear deal if it can continue to reap its economic benefits despite revived U.S. sanctions, Iranian President Hassan Rouhani said yesterday during a visit to Vienna.",198071
5456.0,1,www.thechronicle.com.au,2018-07-05 05:00:00,"""You've got a family, the Wagners, who have constructed a world class piece of infrastructure; the prospects for the Toowoomba region are boundless,” he said.",384882
18131.0,1,www.dailysabah.com,2018-07-04 23:13:28,"It is too early to tell if ""Sorry to Bother You,"" which won acclaim at the Sundance Film Festival in January, will see the same success as ""Get Out"" - let alone ""Black Panther,"" the much-larger budget film from Marvel about an African super-hero that has quickly become one of the highest-grossing movies of all time.",197999
895.0,1,wsvn.com,2018-07-18 00:00:00,"Remember, you can always remain anonymous, and you may be eligible for a $1,000 reward.",69069
7470.0,1,indianexpress.com,2018-07-05 02:19:33,"Pawar reportedly tried taking his clothes off when he was threatened with action.”
The source added: “He removed his belt and when he was about to remove his clothes, he was stopped by officers and then taken to Siddharth Hospital for a medical examination.” A case under Section 85 (1) of the Bombay Prohibition Act was registered at Goregaon police station against the constable.",230184
8127.0,1,www.financialexpress.com,2018-07-05 01:34:16,"To further boost their Low Intensity Maritime Operations (LIMO) and Coast Security capabilities, the ICG signed a contract in March 2017 for supply of 16 ALHs (Fixed Wheel) in a five-year time frame.",244215
18473.0,2,www.taiwannews.com.tw,2018-07-04 23:08:00,"This report is available at a USD 1,000 discount for a limited time only:
In this report, Technavio highlights the increased R&D in wearable technology as one of the key emerging trends in the global stretchable conductive materials market:
Global stretchable conductive materials market: Increased R&D in wearable technology
The global stretchable conductive materials market is registering significant growth and will post a high growth rate during the forecast period.",1025
1434.0,1,www.automotiveworld.com,2018-07-11 00:00:00,"Assessment of aerodynamic improvements
In collaboration with Lamberet, Renault Trucks worked on the aerodynamics of the truck and refrigerated body.",248521
18628.0,1,www.dailymail.co.uk,2018-07-04 23:06:11,When I first started at Amazon my kids would tell people:“Mummy works at the toy shop where the man brings everything to the door.” I love their accurate view of the world.,258868
7344.0,1,www.financialexpress.com,2018-07-05 02:27:48,Muthoot Finance is the largest gold financing company in India in terms of loan portfolio.,244798
19929.0,1,www.dailymail.co.uk,2018-07-04 22:47:19,"'He trusts her implicitly because she never puts demands on him,' a source claimed.",264064
5719.0,0,www.news-mail.com.au,2018-07-05 05:00:00,and I said 'Are you barmy?',86774
16266.0,1,www.business-standard.com,2018-07-05 00:00:00,"The National Democratic Alliance government’s decision to hike minimum support prices (MSPs) is likely to increase headline retail inflation by 50-90 basis points (bps), say economists.",273457
17171.0,1,www.pulse.ng,2018-07-04 23:34:09,"news
A new faction of All Progressives Congress (APC) known as the Reformed-APC (R-APC), has issued a statement announcing its national executives.",240048
6793.0,1,indianexpress.com,2018-07-05 03:08:34,"The road was repaired urgently, with Prime Minister Narendra Modi due to visit the city the following day.",228418
6400.0,3,www.dailyexaminer.com.au,2018-07-05 03:53:06,"Other coral would have to be within the top 10m of the structure to thrive,"" he said.",692446
18859.0,1,www.dailymail.co.uk,2018-07-04 23:02:59,"Zeballos has only once been past the second round at a Grand Slam tournament, getting to the fourth round at the 2017 French Open.",256762
19880.0,0,www.dailymail.co.uk,2018-07-04 22:47:49,Land of the free!,258702
19897.0,3,www.dailymail.co.uk,2018-07-04 22:47:48,"Made from the Picpoul grape, it’s happy on its own — and even happier with a plate of seafood.",260639
3841.0,1,www.abc.net.au,2018-07-05 06:40:01,"Declaration of new 'war on drugs'
The analysis of data on police drug dogs searches follows an announcement by the State Government that it intends to dramatically increase penalties for marijuana possession, with the maximum fine quadrupled to $2000.",570697
12780.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"""It was heartbreaking,"" says Nancy.",503049
3933.0,1,www.abc.net.au,2018-07-05 06:31:52,"""Unfortunately there's not [much we can do], not with the offshore [offenders] — we have to leave it to those parties [like] Interpol,"" Constable Wastell said.",570668
13967.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,National had a problem — they knew it and so did every bureaucrat.,79915
5565.0,1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""So we will reset the clock and take them on.”
HE started Hello Harry, now he is dirty on Harry.",427719
4967.0,3,www.channelnewsasia.com,2018-07-05 05:19:00,"I think it's important as a country for us to be there, after what we miners went through,"" he told AFP during a visit to Mexico City.",205367
11445.0,1,www.tvnz.co.nz,2018-07-05 00:00:00,"The organisation says it has heard of retailers in New Zealand being charged up to 3.5 per cent transaction fees, with an average of 1.6 per cent - the average in the UK is 0.2 per cent.",84961
3640.0,1,www.sunshinecoastdaily.com.au,2018-07-05 07:00:00,"A comedian, on an opposing channel, known for sarcasm decided to run a subversive campaign to get the fired presenter the big award and it worked.",428110
6203.0,1,www.taiwannews.com.tw,2018-07-05 04:11:00,Spokeswoman Katie Grant said Wednesday in an emailed statement that the congressman was being treated with antibiotics and resting after being admitted to The George Washington University Hospital a day earlier.,1529
6444.0,1,www.channelnewsasia.com,2018-07-05 03:45:24,Urzua said the government had no plans to change the constitution.,205141
18186.0,1,www.dailymail.co.uk,2018-07-04 23:12:18,"Dr Vil Mirzayanov, former Chief of the Foreign Technical Counterintelligence Department at Russia’s premiere, was among the team of scientists who helped develop the agent.",249724
11912.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"The residents were, however, allowed to graze their livestock with permission from the military officials.",502915
19549.0,0,www.dailymail.co.uk,2018-07-04 22:52:20,#superstition’.,254922
17079.0,1,www.livemint.com,2018-07-04 23:37:48,"JAL has signed MRAs with 33 lenders, the apex court was informed.",158870
8456.0,1,www.channelnewsasia.com,2018-07-05 01:18:00,"Advertisement
""Individually, Brazil are the strongest team in this World Cup,"" Kompany, who made the last of his international appearances as a substitute in the 1-0 win over England, told reporters.",206561
11037.0,0,www.gympietimes.com.au,2018-07-05 00:01:00,Alex Wilson.,24615
6867.0,1,www.dailyexaminer.com.au,2018-07-05 03:03:12,"Picture: Jonathan Ng
""I already do most of the songs from Whispering Jack, but there's a couple of fillers we might skip!,"" Farnham joked.",692403
11046.0,1,www.gympietimes.com.au,2018-07-05 00:01:00,"""The key for us will be getting the ball out wide and using our speed,” Crumblin said.",24615
16711.0,1,www.livemint.com,2018-07-04 23:50:42,"The proposed policies are meant to deal with the increasing digital colonization of India, said the people cited above.",158834
17498.0,3,news.sky.com,2018-07-04 23:27:00,"There was no response for me, he didn't even know I was there, he was in another world - he was hallucinating.""",379580
10879.0,1,www.taiwannews.com.tw,2018-07-05 00:02:00,The court also granted an interim gag order that Najib's lawyers requested.,1589
16142.0,1,www.businessinsider.sg,2018-07-05 00:00:00,But the genius of the founders was creating a system of checks and balances.,233105
11225.0,1,indianexpress.com,2018-07-05 00:00:36,"In these especially xenophobic times, a hatred for the ‘other’ and the immigrant is unconscionable,” she says, “The source of flavour and taste, this centre of spices in Delhi motivated me as did knowing that my father and his family walked these
same streets.”
A part of the exhibition also has portraits of women farmers who Khan met during her travels in the Indian hinterlands.",230587
2762.0,1,www.ekathimerini.com,2018-07-07 00:00:00,"He retired as chairman and CEO of Dow effective Saturday, when he also left DowDuPont’s board.",422053
19090.0,1,www.scotsman.com,2018-07-04 23:00:00,"Gross new inflows were up by 62 per cent to a record £3.21bn and the firm highlighted assets under management (AUM) of about £24.1bn, a rise of 60 per cent.",235047
9219.0,3,bworldonline.com,2018-07-05 00:34:56,"I think if you’re the private sector, you should take a risk to make your profit,” he said.",117996
13247.0,3,www.nzherald.co.nz,2018-07-05 00:00:00,"""If Venezuela were attacked, the rifles will arrive in New York, Mr. Trump,"" the younger Maduro said.",81740
12666.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,"'Rape of the Supreme Court'
Poland's government has pushed ahead with the new rules despite the European Union launching legal action on Monday.",503129
12350.0,1,www.standardmedia.co.ke,2018-07-05 00:00:00,The importer objected to the demand and filed a case in court which is still ongoing at Supreme Court.,502914
