score,domain,date,text,paper_id
1,www.dailyexaminer.com.au,2018-07-05 00:00:00,"""We have about 13 in the pod.""",692311
1,www.freepressjournal.in,2018-07-05 00:20:11,The 50-mark separates growth from contraction.,365034
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"When this didn't work, Nancy made a huge effort and staggered into the house.",503049
1,www.taiwannews.com.tw,2018-07-05 06:02:00,It's little wonder then that Orban officially opposes EU quotas to relocate refugees throughout the bloc.,1708
1,www.pulse.ng,2018-07-05 00:00:00,"High-flying Dutchmen
Gaultier also tease convention by using the cigarette -- the number one enemy of health authorities around the world -- as the inspiration for much of his jewellery.",240210
1,www.financialexpress.com,2018-07-05 02:27:48,Muthoot Finance is the largest gold financing company in India in terms of loan portfolio.,244798
1,www.tvnz.co.nz,2018-07-05 00:00:00,The male partner and another male solicitor were also accused of inappropriate sexual conduct at two other events in following weeks.,85328
1,indianexpress.com,2018-07-05 01:21:22,"It was the kind of research that was never done before, going into the minutest details of each penalty taken — the reaction of players in pressure situations, the placement of penalties and such.",228896
1,www.nzherald.co.nz,2018-07-05 00:00:00,"I have to keep dealing with each day as it comes.""",80012
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Text the word 'NEWS' to 22840
The fund was therefore intended for large scale projects that were expected to bring the arid lands at par with the so called ‘potential areas’ of the previously white highlands during the colonial days.",502899
1,www.dailymail.co.uk,2018-07-04 23:12:18,"The 34-year-old victim of nerve agent poisoning in Salisbury recently spoke by phone to a friend and a relative in her home country, it was claimed.",249724
1,www.taiwannews.com.tw,2018-07-05 00:02:00,"""There is already a new policy in place stating that gifts to government figures are to be kept to a minimum.",1589
1,www.channelnewsasia.com,2018-07-04 22:55:48,"The Turin-based group, which had sales of just under 900 million euros last year, bought U.S. digital consultancy Valorem in April and Germany's CSPI last week.",204396
1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""So we will reset the clock and take them on.”
HE started Hello Harry, now he is dirty on Harry.",427719
1,japantoday.com,2018-07-05 06:45:00,Sano held prominent positions in the ministry after entering the former Science and Technology Agency in 1985.,501401
1,www.firstpost.com,2018-07-04 23:48:25,"Among other Indians, Sukhdev (45kg) lost 4-6 to Shakhbos Komilov of Uzbekistan, Vipul Suresh Thorat (48kg) suffered a 0-10 thrashing from Mahdi Mehrdad Veisi of Iran, Vishal Sahani (55kg) went down 4-6 to Norik Harutyunyan of Armenia.",195870
1,www.taiwannews.com.tw,2018-07-05 03:33:00,"Talks focused on energy and local road and rail transport networks, which, Tsipras said, together with harbor projects in the Aegean and the Black Sea, would help sea-borne trade bypass the congested Bosporus Straits in Turkey.",2520
1,indianexpress.com,2018-07-05 02:01:53,The NDA-1 period witnessed an MSP increase of merely Rs 135 per quintal in paddy and Rs 120 for wheat over its entire six-year tenure (see table).,229084
1,www.oneindia.com,2018-07-04 23:56:47,"The family had a plywood business and it is being probed whether the family got the stools from one of its customers, said the officer.",246272
1,www.abc.net.au,2018-07-05 05:11:05,Mary struggles to find a publisher for her manuscript.,570572
1,www.freepressjournal.in,2018-07-05 01:15:35,Sunbathing and basking in the sun is a must do activities here.,364878
1,www.pulse.ng,2018-07-04 22:57:11,"Uptill this moment, iam still on bail, administrative bail by the DSS.",239954
1,www.businessinsider.sg,2018-07-05 00:00:00,Facebook has hired the team behind UK startup Bloomsbury AI to help fight fake news.,233065
1,www.news-mail.com.au,2018-07-05 05:00:00,"Sen-Const Graham said police made it a priority to patrol all beaches in general, but patrols of the Mon Repos specifically had increased over the past week.",86688
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"We agreed that all teachers shall be available to work in any part of the country and that shall remain,” he emphasised.",503147
1,www.dailysabah.com,2018-07-04 22:50:21,"Less than half of Iraq's 24-million electorate took part in the elections, dumping the old guard in favor of Sadr's alliance followed by a list of former fighters o
f the Hashd Shaabi alliance that last year played a key role in the defeat of the Daesh terror group.",197869
1,www.thenews.com.pk,2018-07-05 00:00:00,"""It was no coincidence that this attack was thwarted,"" Netanyahu said during a speech in northern Israel.",637410
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Nancy married Frank Howard in 1983 and they raised three children together in Carrollton, Texas.",503049
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"By a twist of fate, Charles Ongwae, his former colleague was arrested over importation of fake fertilizer.",503174
1,www.automotiveworld.com,2018-07-11 00:00:00,range also demonstrates the breadth of Volkswagen’s engineering and dynamic abilities.,248487
1,www.financialexpress.com,2018-07-05 01:50:10,"Given that the Beyerdynamic DT 240 Pro is priced at just Rs 7,500, this is a great option for professionals as well as those who just want to enjoy their music or movies without any distortion.",244727
1,www.channelnewsasia.com,2018-07-04 23:11:41,The freely accessible patient page (https://bit.ly/2MJ6OyI) emphasizes the best ways for parents to prepare children and their medical files before meeting with doctors.,203949
1,www.ekathimerini.com,2018-07-07 00:00:00,"“I had told them (potential investors) that all pieces of the puzzle would all come together ... and they did,” Tsakalotos said, referring to a previous trip to the United States.",421944
1,www.abc.net.au,2018-07-05 06:31:52,"Since March, five schools and businesses in south-west Victoria have been targeted by overseas criminals attempting to steal more than $1 million.",570668
1,www.dailymail.co.uk,2018-07-04 22:48:43,The grand finale of Love Island Australia airs Thursday at 8.30pm on Nine and NineGo,254264
1,www.financialexpress.com,2018-07-05 00:10:33,"“As per existing practice, new bridges/ROBs constructed on new lines, doubling/gauge conversion are inspected after commissioning of the line/bridge only.",244404
1,www.nzherald.co.nz,2018-07-05 00:00:00,"He had a vision of turning Meredith into an art colony, his daughter said, at one point converting a gas station into an art studio and frame shop.",81411
1,www.eurekalert.org,2018-07-07 00:00:00,"In their Perspectives article entitled ""Primary Care and the Opioid-Overdose Crisis - Buprenorphine Myths and Realities,"" Sarah Wakeman, MD, medical director of the Massachusetts General Hospital Substance Use Disorders Initiative and Michael Barnett, MD, of the Department of Health Policy and Management, Harvard T.H.",131599
1,www.tvnz.co.nz,2018-07-05 00:00:00,"""It's frustrating,"" Wozniacki said, ""because I feel like I could have gone and done something really great here.""",85237
1,www.nzherald.co.nz,2018-07-05 00:00:00,Officials on Wednesday didn't have an updated count of buildings evacuated or destroyed.,80677
1,www.news.com.au,2018-07-05 02:23:01,"However, after coming to his rescue, he said The Fox's punishment has been downgraded to half-a-strike.",421210
1,www.dailyexaminer.com.au,2018-07-05 00:00:00,"""We were getting him ready to take to Sydney when he bowed a tendon and that was the end of that,” said Ahrens.",692365
1,www.eurekalert.org,2018-07-07 00:00:00,"""That's why we're thinking of ways to better align food security and environmental goals.""",131759
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"The survivors had been invited to the office of the assistant county commissioner on June 28, when they were also asked to sign the indemnity form.",503125
1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""She brings a wealth of experience with her, drawing on her training in fine arts and her experience gained as a member of the Australian Society of Marine Artists and Royal Queensland Art Society.”
Originally from Victoria, Ms Connor moved to the Sunshine Coast hinterland in 1996.",427793
1,www.automotiveworld.com,2018-07-11 00:00:00,"The Sprinter’s ground-breaking on-board technology, including MBUX multimedia system (which is only the second Mercedes-Benz vehicle to benefit from this) and Mercedes PRO connect, enable simpler fleet control with a new level of vehicle management, and received high praise from the Auto Express team.",248505
1,www.taiwannews.com.tw,2018-07-05 04:05:00,"""It's not about luck,"" he said ahead of the 4-3 shootout win over Colombia.",533
1,indianexpress.com,2018-07-05 00:04:29,"They need emancipatory education; and Vivekananda wanted his sanyasins to move from village to village with “a camera, a globe, some maps”, and teach a “great deal of astronomy and geography to the masses”.",230588
1,www.dailymail.co.uk,2018-07-04 22:52:20,"Scott, 42, a former British Cycling performance scientist from Australia, reportedly opposed her plan to scale the peak.",254922
1,www.nzherald.co.nz,2018-07-05 00:00:00,The spokeswoman said the bank strongly disagreed with the claim that its systems encouraged branch staff to lend irresponsibly.,81870
1,www.dailymail.co.uk,2018-07-04 22:48:59,"NEW AMERICANS, DIVIDED AMERICA
This was the first Fourth of July that many people were able to call themselves U.S. citizens after participating in naturalization ceremonies across the country.",254637
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Last season, the Brookside Dairy-sponsored side barely survived relegation and remained in top flight football after overcoming Ushuru in a two-match play-offs.",502961
1,www.financialexpress.com,2018-07-05 02:00:49,"Enterprises around the world are adopting data-driven decision-making models, customers are communicating via mobile and social media platforms.",245278
1,www.pulse.ng,2018-07-04 23:53:00,"Urzua, a respected academic tapped by president-elect Andres Manuel Lopez Obrador to head his economic team, said he was optimistic on the talks, dismissing speculation that Mexico's newly elected leftist president would throw a wrench in the works.",240118
1,www.motherjones.com,2018-07-20 00:00:00,They each promised to cut 50 lawns this year.,484538
1,www.standardmedia.co.ke,2018-07-04 22:59:35,"John Guidetti, who spent five years of his formative ages kicking about the ball with kids from the slums of Nairobi and Martin Tony Waikwa Olsson, will be close to the hearts of a few Kenyans who know them.",502925
1,japantoday.com,2018-07-05 05:11:00,"“To achieve the 2 percent price goal, the current jobless rate needs to fall further,” Harada said.",501394
1,armenpress.am,2018-07-09 00:00:00,The index is supplemented by the subindices of the 33 industry sectors.,401678
1,www.automotiveworld.com,2018-07-11 00:00:00,"The Insignia is packed with the latest technology including Lane Keep Assist and Automatic Emergency Braking, ensuring a high level of safety.",248464
1,aaj.tv,2018-07-04 23:05:05,"While giving his remarks, the CJP said that the nation wants to play its part for the construction of dams, adding that the general public is contacting them for the construction of dams and rid the country of its loans.—NNI",148264
1,www.nzherald.co.nz,2018-07-05 00:00:00,"They lost track of time, no doubt sleeping fitfully, drinking water dripping from the roof of the cavern, growing ever more hungry and constantly worrying they might not get out.",80394
1,www.ibtimes.co.in,2018-07-04 23:23:14,If you are pregnant you need to be extra careful before eating any raw salad and sprouts.,624638
1,www.dailysabah.com,2018-07-04 23:24:50,"It has seen an on-and-off peace process in recent years, including the latest initiative in Switzerland under the auspices of guarantor countries Turkey, Greece and the U.K. that collapsed in 2017.",198065
1,www.pulse.ng,2018-07-04 23:33:00,"news
Dr Anthonia Ekpa, Director of Road Transport and Mass Transit Administration, Federal Ministry of Transport, said that the ministry would inaugurate 10 Truck Transit Parks (TTP) across the country in 2019 to reduce truck accidents.",239742
1,www.oneindia.com,2018-07-04 22:55:21,"Stressing on the need to strengthen the party organisation upto the village level, he said a lot of work was being done in this regard.",246433
1,www.channelnewsasia.com,2018-07-05 05:30:20,"""A bad Brexit deal would cost Jaguar Land Rover more than 1.2 billion pounds in profit each year.",205505
1,signalscv.com,2018-07-07 00:00:00,"The evening also served as installation for SCV Zonta Foundation trustees, who include Terry Kanowsky, Barbara Meyer, Christine Sexton, Susan Hayward, Nell Campbell, Francine Fiel, Cathy Gundy, Mary Ree, Judy Penman and Debra Blakely.",659819
1,whdh.com,2018-07-18 00:00:00,In the most recent videos a navy SEAL is shown treating minor cuts on the feet and legs of the boys with antibiotic ointment.,319618
1,www.taiwannews.com.tw,2018-07-05 01:01:00,"BAKU, Azerbaijan (AP) — The mayor of Azerbaijan's second-largest city has been shot and wounded in an attack that also wounded his bodyguard.",587
1,www.eurekalert.org,2018-07-07 00:00:00,"Now, a new study by the team, published today in Science Advances, illuminates the bat-driven evolution of these decoys across the silk moth family tree and tests four hindwing shapes in real-time dogfights between bats and moths.",131741
1,www.dailyexaminer.com.au,2018-07-05 05:36:16,Mr Townsend can be contacted on 0458 510 442.,692478
1,aaj.tv,2018-07-04 23:05:05,The Apex Court also constituted a committee headed by Chairman WAPDA for the construction of dams.,148264
1,bworldonline.com,2018-07-05 00:08:42,"By Janina C. Lim, Reporter
THE LOCAL franchise industry is confident of breaching the P1-trillion revenue mark this year as it aggressively positions the Philippines as the “franchise hub of Asia.”
“In 2017, the contribution of the franchise sector is $18.1 billion or almost P1 trillion,” Philippine Franchise Association (PFA) President Richard V. Sanz said during a press briefing in Makati City on Wednesday.",118038
1,www.nzherald.co.nz,2018-07-05 00:00:00,"The report included a survey carried out over three weeks in April and May this year, which found the actual number of incidents was likely much higher than recorded.",79651
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Advertisement
Boasberg found that ""medical assistance"" is by law a ""central objective"" of Medicaid.",80226
1,www.freepressjournal.in,2018-07-05 00:19:45,"Of these, 34 accounts total 41,000 mw of power generation capacity with total debt of Rs 2 trillion.",365102
1,indianexpress.com,2018-07-05 03:00:15,"In view of this we are keeping a wait and watch policy for the next three to four months,” Gadkari said, as per a PTI report.",230169
1,www.taiwannews.com.tw,2018-07-05 03:36:00,They said two men were critically wounded as they sat in a car and two women sustained graze wounds.,2176
1,www.channelnewsasia.com,2018-07-05 01:35:43,"Advertisement
Advertisement
The 2019 increase brings German military spending to 1.31 percent of economic output up from 1.24 percent, although the longer-range plan calls for the percentage to drop back to around 1.23 percent by 2022.",204524
1,www.frasercoastchronicle.com.au,2018-07-05 00:01:00,"The most expensive unleaded fuel in Hervey Bay was 158.4c-a-litre, at the Caltex on the corner of Boat Harbour Dr and Beach Rd.",335977
1,www.channelnewsasia.com,2018-07-05 00:50:26,"Advertisement
The MDC is wary of any attempt to put it at a disadvantage to Mnangagwa and the ruling ZANU-PF party, insisting there be a deal on how to design, print and store ballot papers.",203860
1,whdh.com,2018-07-18 00:00:00,"SEABROOK, N.H. (WHDH) - Police in New Hampshire are looking for two men accused of stealing $10,000 worth of fireworks Sunday morning.",319743
1,www.automotiveworld.com,2018-07-11 00:00:00,"Revenue over the period amounted to 210,912 MSEK (180,902 MSEK).",248413
1,www.abc.net.au,2018-07-05 05:03:18,"""The court understands that if you've only been given one second to make a decision, you might make a decision that another reasonable person might not have made,"" Dr Finkel says.",569812
1,indianexpress.com,2018-07-05 03:23:41,“The family generally wakes up by 6 am.,230537
1,pakobserver.net,2018-07-05 00:29:07,Where the party is heading.,174600
1,japantoday.com,2018-07-05 05:26:00,"However, Saudi Arabia, another AFC side, never recovered from their 5-0 spanking by Russia in the tournament's opening game, and Australia -- the Asian champions -- also had a World Cup to forget.",501412
1,www.asianage.com,2018-07-05 01:20:00,"They have all these things in the school diary and have asked us to sign it,"" a parent said.",236706
1,www.taiwannews.com.tw,2018-07-05 06:02:00,"The Skripal case caused a rift between the UK and Russia, after the UK concluded that the nerve agent used was Soviet-made.",2217
1,www.nzherald.co.nz,2018-07-05 00:00:00,"SANAA, Yemen (AP) — The U.N. envoy to Yemen on Wednesday expressed optimism after meeting with the top leader of the Houthi rebels in a bid to end the country's devastating civil war.",80397
1,indianexpress.com,2018-07-04 23:48:51,Former off-spinner Gandhe has been a national junior selector while also having been involved in camps organised by the Zonal Cricket Academy.,229074
1,www.standardmedia.co.ke,2018-07-05 00:00:00,He added that the commission needed the documents to compare with the ones it has.,503144
1,www.nzherald.co.nz,2018-07-05 00:00:00,He hadn't spoken to his 9-year-old daughter since the Border Patrol separated them two weeks earlier.,81552
1,www.ekathimerini.com,2018-07-25 00:00:00,"The prospects of the Western Balkans joining the European Union and other regional issues are expected to top the agenda, after the EU decided last month to start accession talks with the Former Yugoslav Republic of Macedonia (FYROM) and Albania.",421969
1,indianexpress.com,2018-07-05 01:05:20,"This describes anyone who is a state of paralysed surprise, fear or bewilderment.",230510
1,www.dailymail.co.uk,2018-07-04 22:48:59,"(AP Photo/Michael Dwyer)
Reigning champion Joey Chestnut eats two hot dogs at a time during the men's competition of the Nathan's Famous Fourth of July hot dog eating contest, Wednesday, July 4, 2018, in New York's Coney Island.",254637
1,www.dailysabah.com,2018-07-04 22:50:21,"Confusion has gripped Iraq since the win by Shiite cleric Moqtada Sadr's electoral alliance with communists, even as negotiations to form a new government are underway.",197869
1,www.businesstimes.com.sg,2018-07-05 00:00:00,"Instead, it has slashed taxes for imported goods to encourage domestic consumption.",693993
1,whdh.com,2018-07-18 00:00:00,"In Colorado, many communities have canceled firework displays, and a number of federal public lands and counties have some degree of fire restrictions in place, banning things like campfires or smoking outdoors.",319600
1,indianexpress.com,2018-07-05 02:01:53,"What differentiates the Modi government’s MSP hikes from the UPA’s, nevertheless, is its being back-loaded.",229084
1,japantoday.com,2018-07-05 05:56:00,"""I think she played above her level and really raised it and got a little lucky and played well when she needed to,"" sniffed Wozniacki who had lost to the 30-year-old in the second round of the U.S. Open last year.",501491
1,sputniknews.com,2018-07-04 22:48:00,The UK has been a firm advocate of Chinese relations in terms of trade and investment.,128107
1,www.nzherald.co.nz,2018-07-05 00:00:00,"In a short recording, Trump said Wednesday he and first lady Melania Trump wished everyone a happy holiday.",80640
1,www.dailymail.co.uk,2018-07-04 23:13:11,"'The truth is it's tough to manage the language, adapt to the [London] society and customs and at the same time not lose ours,' he added.",262929
1,www.tvnz.co.nz,2018-07-05 00:00:00,"He also said the boys and their coach may not all be extracted at the same time, depending on their health.",85226
1,www.taiwannews.com.tw,2018-07-04 23:27:00,"“It gives them a single platform that spans boundaries and siloes in NHS, local government and third sector organisations, bringing people together to help deliver integrated care.",2836
1,signalscv.com,2018-07-07 00:00:00,"Following Zonta tradition, the installation dinner is organized by a committee composed of all of the club’s active past presidents, and is chaired by last year’s president.",659819
1,www.livemint.com,2018-07-04 23:53:02,“We have invited all private and super-speciality hospitals across India for empanelment as they play a critical and indispensable role in this mission.,158802
1,indianexpress.com,2018-07-05 01:31:45,"Declaring a bridge “structurally weak” by only observing corrosion might not be an appropriate technique, he added.",227923
1,www.tvnz.co.nz,2018-07-05 00:00:00,Diego Armando Maradona reacts during the 2018 FIFA World Cup Russia Round of 16 match between France and Argentina at Kazan Arena in Russia.,85435
1,www.eurekalert.org,2018-07-07 00:00:00,"The researchers estimated geographic ranges for most of the marine fish species, including all species with genetic data.",131114
1,indianexpress.com,2018-07-05 03:00:15,(Representational Image) CCEA on Wednesday approved enhancing the expenditure for operation and maintenance of Air India’s VVIP aircraft to `534.38 crore plus taxes for 2016-17.,230169
1,www.dailymail.co.uk,2018-07-04 23:12:18,Investigators believe the Novichok nerve agent was smeared on their front door and the Skripals unwittingly contaminated swathes of Salisbury.,249724
1,www.eurekalert.org,2018-07-06 00:00:00,Interpretations of where animals were living can be affected by the use of data from archaeological sites where their remains may have come from several different sources.,131294
1,japantoday.com,2018-07-05 06:00:00,The Fukui District Court ruled in May 2014 against their restart in the first such ruling over Japanese nuclear power plants since the Fukushima nuclear crisis in March 2011.,501340
1,signalscv.com,2018-07-07 00:00:00,"Throughout the morning, SCV officials also stopped by decked out in patriotic colors.",659778
1,www.eurekalert.org,2018-07-07 00:00:00,"The potential benefits of replacing rice with alternative crops varied widely between different regions, depending on how much the crops could rely on rainfall instead of irrigation.",131759
1,www.dailymail.co.uk,2018-07-04 23:12:18,"'It is a peaceful and quiet area, the most drama we have going on here is Stonehenge just up the road.'",249724
1,www.nzherald.co.nz,2018-07-05 00:00:00,"The pothole-ridden 80-year-old viaduct cuts through parts of Secaucus, North Bergen, Union City and Weehawken and accommodates more than 150,000 motorists daily.",80555
1,www.financialexpress.com,2018-07-05 00:33:03,"Other members of the committee include Minister of Road Transport and Highways; Shipping; Water Resources, River Development and Ganga Rejuvenation, Railways Minister and Human Resource Development Minister, it said.",245698
1,www.oneindia.com,2018-07-04 22:59:22,"Highlighting the difference between Delhi and Puducherry, the bench held ""At the outset, we must declare that the insertion of Articles 239AA and 239AB which specifically pertain to NCT of Delhi is reflective of the intention of the Parliament to accord Delhi a sui generis status from the other Union Territories as well as from the Union Territory of Puducherry to which Article 239A is singularly applicable as on date"".",246114
1,www.gladstoneobserver.com.au,2018-07-05 04:30:00,"He will take over the role from acting general manager of 20 months Nigel Warrington, who guided the company through organisational changes, and a lengthy dispute with unions about changes to the enterprise bargaining agreement.",696624
1,www.standardmedia.co.ke,2018-07-05 00:00:00,The week-long shortage has seen patients who require the tests referred to private facilities.,503186
1,www.scmp.com,2018-07-05 03:57:27,"Duterte has fired 21 officials and accepted the resignation of seven, delivering on a promise to dismiss anyone on “just a whiff” of corruption.",501008
1,www.channelnewsasia.com,2018-07-05 01:35:48,"Los Angeles-based Lionsgate, which has movie and TV divisions, did not immediately respond to a request for comment on the U.S.",206214
1,indianexpress.com,2018-07-04 23:39:57,"Various commercial establishments, including shops, hotels and restaurants, will come under the purview of the amended act.",230923
1,www.sunshinecoastdaily.com.au,2018-07-05 05:00:00,"""They're thanking me for providing this space.",427755
1,www.nzherald.co.nz,2018-07-05 00:00:00,They are judged partially on the consistency of their statements to border inspectors at the time of arrest.,81552
1,www.standardmedia.co.ke,2018-07-04 22:49:00,He said to date; Kenyan investment in Rwanda is worth Sh 41.8 billion which makes Kenya the leading contributors to Foreign Direct Investment in Rwanda.,503085
1,www.firstpost.com,2018-07-05 00:06:10,The committee has listed a series of events where the board office-bearers tried to systematically undermine the CoA and its decisions.,195062
1,www.41nbc.com,2018-07-18 00:00:00,"The Yarmouk camp, a built-up residential area once home to tens of thousands of Palestinians and Syrians, was held by Islamic State group and other insurgents for years, and saw heavy fighting.",50647
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Earlier, Willis said at least six people were taken into custody for a banner that read ""Abolish I.C.E.,"" referring to part of the Department of Homeland Security.",80376
1,www.abc.net.au,2018-07-05 06:12:30,"""We managed to find a stock book from 1959 in the club archives and I think that reflected a time when there were 29 different scotch whiskeys supplied and about 12 different brandies that were available across the bar,"" he said.",570163
1,www.taiwannews.com.tw,2018-07-04 23:46:00,"It was during a training camp in Portugal that doctor Yuri Vassilkov, who had traveled along with the team, noticed that Silva had a persistent cough.",2290
1,www.dailyexaminer.com.au,2018-07-05 05:09:26,ALWAYS SPECIAL: Emily and Jason Armstrong with their little girl Indie when she was born.,692234
1,www.businessinsider.sg,2018-07-05 00:00:00,"“Given the glacial pace and incredible ineptitude of the UK’s Tory negotiating team, it seems likely that it will cave on at least some of their red lines in order to secure tariff-free access to the single market,” she said.",233039
1,www.hindustantimes.com,2018-07-05 00:00:00,"The joint probe by the commissioner of railway safety (CRS), Brihanmumbai Municipal Corporation (BMC) and railway officials will look to answer this question.",457228
1,www.ndtv.com,2018-07-04 23:00:13,The move is part of a series of initiatives taken by the chief minister over the past three days to eliminate the drug menace from Punjab.,643004
1,www.taiwannews.com.tw,2018-07-04 23:46:00,"Silva did not play in that game because he was suspended, but he was harshly criticized and branded a cry baby for his emotional outbursts as he was pictured in tears before a penalty shootout against Chile in the round of 16.",2290
1,signalscv.com,2018-07-07 00:00:00,"But otherwise, there’s a lasting art to cooking the pancakes for this many people.",659778
1,indianexpress.com,2018-07-05 00:54:46,"Via a clean-shaven Kuldeep Yadav, who left England gobsmacked with a wonderfully-crafted five-for on Tuesday.",228271
1,www.ndtv.com,2018-07-05 00:27:54,"""We are also holding talks with Railway Protection Force (RPF) to deploy women RPF guards in the proposed women railway station,"" Mr Bhaskar said.",643683
1,www.nzherald.co.nz,2018-07-05 00:00:00,"Advertisement
China Communication said it regrets the suspension and urged the new government to ""honor and respect"" the contract signed with Najib's administration.",79764
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Unoka laughed loud and long when he learned of Okoye’s mission and eventually, between fresh outbursts of mirth, he told Okoye: “Look at that wall …..Look at those lines of chalk….Each group represents a debt to someone, and each stroke is 100 cowries.",503103
1,time.com,2018-07-18 00:00:00,"New York City
Similarly, Macy’s will host its annual Independence Day show in NYC starting at 8 p.m. Eastern, though amNY reports that the actual fireworks start at 9:25 p.m.",354658
1,www.pulse.ng,2018-07-05 00:06:00,The United Nations announces it has halted cross-border convoys carrying aid from Jordan into southern Syria over security concerns.,240029
1,www.freepressjournal.in,2018-07-05 00:14:03,He said the alternative mechanism of ministers would be meeting soon to decide the future course of action for the national carrier.,365125
1,www.eurekalert.org,2018-07-06 00:00:00,"It was discovered that inbreeding is most common in the Washington Cascades (~15% of individuals are inbred), while the lowest inbred population was Northern California (~2.7% of individuals).",130998
1,www.tvnz.co.nz,2018-07-05 00:00:00,Dame Margaret Bazely says Russel McVeagh failed to investigate the incidents and the firm “did not establish what happened to whom” and “did not understand the gravity of the situation”.,85328
1,www.automotiveworld.com,2018-07-11 00:00:00,"Since its launch in 1995, the Sprinter has defined and re-defined a whole segment numerous times.",248505
1,www.ibtimes.co.in,2018-07-04 23:23:14,Undercooked food is one of the reasons for food poisoning.,624638
1,indianexpress.com,2018-07-05 01:30:31,"“The IUCN has categorized Red Panda as ‘Endangered’ and as per their Red List assessment of 2015, the population of the species is ‘decreasing,” the minutes note.",227703
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"ALSO READ: Man lures five-year-old girl with slice of bread, defiles her
Justice Charles Kariuki said the prosecution had proved that Mutindi committed the offence.",503046
1,www.dailymail.co.uk,2018-07-04 22:56:34,"Marinan, 19, was taken in the fourth round by L.A. in the 2017 draft.",256978
1,www.ekathimerini.com,2018-07-06 00:00:00,"Dimitris Tzanakopoulos said the government will discuss a demand for the deal with Skopje to be scrapped unless it can get backing from 180 lawmakers made by Panos Kammenos, Greece’s defense minister and head of the tiny nationalist Independent Greeks party – on which the government’s slim majority of 153 MPs in the 300-seat House relies.",422154
1,www.tvnz.co.nz,2018-07-05 00:00:00,"I apologise to all the Colombia people, but they must know the players are not to blame,"" Maradona told Venezuela TV station Telesur.",85435
1,www.freepressjournal.in,2018-07-05 00:17:28,The NCDs will mature in June 2019.,365042
1,www.eurekalert.org,2018-07-06 00:00:00,"The Milky Way continues to collide with other galaxies, such as the puny Sagittarius dwarf galaxy.",131605
1,www.taiwannews.com.tw,2018-07-05 06:02:00,The ad was published in the name of Israeli Prime Minister Benjamin Netanyahu and his Polish counterpart Mateusz Morawiecki.,1243
1,whdh.com,2018-07-18 00:00:00,"With luck, Bifituu’s husband will be able to join her in Boise.",319493
1,www.businessinsider.sg,2018-07-05 00:00:00,Escobar was the Colombia defender who scored an own goal in a World Cup group match against the United States – a mishap that eventually helped usher the country out of the tournament.,233115
1,www.nzherald.co.nz,2018-07-05 00:00:00,Last race: Kyle Larson won at Chicagoland from the pole.,81576
1,www.abc.net.au,2018-07-05 07:05:16,"Professor Allen Cheng, the director of the Infection Prevention and Healthcare Epidemiology Unit at Alfred Health, explained that using this figure as a baseline ignored unconfirmed flu infections.",569794
1,www.americanthinker.com,2018-07-20 00:00:00,Retailers are usually pretty savvy about knowing the importance of not offending one's customer.,450578
1,www.koimoi.com,2018-07-04 23:14:05,It is based on the real life events of Bollywood actor Sanjay Dutt who was a drug addict and he faced a lot of issues in his young days.,140383
1,www.dailyexaminer.com.au,2018-07-05 00:00:00,"The Tursa Inglis 3YO Grafton Guineas on Wednesday goes from $50,000 to $80,000, and on Thursday an increase from $30,000 to $45,000 makes The Big Maiden Showcase Handicap the richest maiden race in NSW country and provincial racing.",692266
1,www.standardmedia.co.ke,2018-07-05 00:00:00,Let us undertake a forensic political audit.,503103
1,www.nzherald.co.nz,2018-07-05 00:00:00,"• August 1, 2017:
State Services Minister Paula Bennett is also briefed by the State Services Commission.",79915
1,wsvn.com,2018-07-18 00:00:00,"Permanent Resident ID card out of Fellsmere, Florida with a listed date of birth as 9/13/98.",69359
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"Speaking at the funeral, community leaders blamed officials from the Ministry of Interior for conducting an operation where police used excessive force on innocent villagers.",503004
1,www.ekathimerini.com,2018-07-07 00:00:00,"Greek Finance Minister Euclid Tsakalotos speaks during an interview with Reuters at his office in the Finance ministry in Athens, Greece, July 4, 2018.",421944
1,www.abc.net.au,2018-07-05 05:03:18,It's already developed rules for trials across Australia.,569812
1,www.abc.net.au,2018-07-05 00:18:10,"Wang fell 15 metres off a wall in the village of Bonnieux, near Avignon, a picturesque area popular with tourists, lieutenant-colonel Hubert Meriaux of the Vaucluse gendarmerie force told Reuters.",570065
1,indianexpress.com,2018-07-04 23:39:57,"The women should also be provided transport for being dropped back at their residences, the release added.",230923
1,www.standardmedia.co.ke,2018-07-05 00:00:00,"The road repair equipment, which included four graders, two excavators, one roller and one low loader, had broken down, most of them being beyond repair.",503038
